Rank	Gene	Entrez ID	Coexpression Score	P-Value	Description
2001	AGGF1	55109	1.1555	0.3063	angiogenic factor with G patch and FHA domains 1
2002	LRCH2	57631	1.1555	0.0675	leucine-rich repeats and calponin homology (CH) domain containing 2
2003	HEPACAM	220296	1.1554	0.1000	hepatic and glial cell adhesion molecule
2004	ARMCX5	64860	1.1554	0.2292	armadillo repeat containing, X-linked 5
2005	KAL1	3730	1.1552	0.0377	Kallmann syndrome 1 sequence
2006	SEPT7P2	641977	1.1549	0.0515	septin 7 pseudogene 2
2007	ALG10B	144245	1.1549	0.1776	asparagine-linked glycosylation 10, alpha-1,2-glucosyltransferase homolog B (yeast)
2008	NUP155	9631	1.1547	0.2588	nucleoporin 155kDa
2009	C11ORF58	10944	1.1544	0.2911	chromosome 11 open reading frame 58
2010	MATR3	9782	1.1543	0.3257	matrin 3
2011	TCF7L2	6934	1.1543	0.0583	transcription factor 7-like 2 (T-cell specific, HMG-box)
2012	NLRC5	84166	1.1540	0.0894	NLR family, CARD domain containing 5
2013	MTR	4548	1.1538	0.2441	5-methyltetrahydrofolate-homocysteine methyltransferase
2014	USP9Y	8287	1.1537	0.0111	ubiquitin specific peptidase 9, Y-linked
2015	FILIP1L	11259	1.1537	0.1002	filamin A interacting protein 1-like
2016	NIPSNAP3B	55335	1.1536	0.0950	nipsnap homolog 3B (C. elegans)
2017	MACF1	23499	1.1535	0.1694	microtubule-actin crosslinking factor 1
2018	BEX4	56271	1.1532	0.1001	brain expressed, X-linked 4
2019	AGTPBP1	23287	1.1528	0.2151	ATP/GTP binding protein 1
2020	HERPUD2	64224	1.1526	0.1921	HERPUD family member 2
2021	PPAPDC1B	84513	1.1521	0.0558	phosphatidic acid phosphatase type 2 domain containing 1B
2022	GAPVD1	26130	1.1520	0.2388	GTPase activating protein and VPS9 domains 1
2023	RGS18	64407	1.1520	0.0607	regulator of G-protein signaling 18
2024	LATS2	26524	1.1515	0.1208	LATS, large tumor suppressor, homolog 2 (Drosophila)
2025	GOSR1	9527	1.1512	0.2446	golgi SNAP receptor complex member 1
2026	ERI2	112479	1.1511	0.1661	ERI1 exoribonuclease family member 2
2027	SKAP2	8935	1.1511	0.1859	src kinase associated phosphoprotein 2
2028	SLC22A16	85413	1.1505	0.0225	solute carrier family 22 (organic cation/carnitine transporter), member 16
2029	TMEM170B	100113407	1.1504	0.1382	transmembrane protein 170B
2030	INPP5B	3633	1.1503	0.0500	inositol polyphosphate-5-phosphatase, 75kDa
2031	TMC4	147798	1.1502	0.0651	transmembrane channel-like 4
2032	PRKG1	5592	1.1501	0.1001	protein kinase, cGMP-dependent, type I
2033	CRIPAK	285464	1.1501	0.1029	cysteine-rich PAK1 inhibitor
2034	ANGPT2	285	1.1499	0.0224	angiopoietin 2
2035	GPT2	84706	1.1493	0.0450	glutamic pyruvate transaminase (alanine aminotransferase) 2
2036	COPB1	1315	1.1491	0.3014	coatomer protein complex, subunit beta 1
2037	EAF1	85403	1.1489	0.1795	ELL associated factor 1
2038	ECHDC2	55268	1.1479	0.0988	enoyl CoA hydratase domain containing 2
2039	CCR8	1237	1.1478	0.0842	chemokine (C-C motif) receptor 8
2040	GCFC1	94104	1.1474	0.2469	GC-rich sequence DNA-binding factor 1
2041	GDPD1	284161	1.1464	0.0525	glycerophosphodiester phosphodiesterase domain containing 1
2042	RP2	6102	1.1456	0.2523	retinitis pigmentosa 2 (X-linked recessive)
2043	ALDH6A1	4329	1.1446	0.1225	aldehyde dehydrogenase 6 family, member A1
2044	GYG2	8908	1.1446	0.0365	glycogenin 2
2045	PPP1CC	5501	1.1443	0.3068	protein phosphatase 1, catalytic subunit, gamma isozyme
2046	SPRYD7	57213	1.1442	0.0607	SPRY domain containing 7
2047	PRKCE	5581	1.1441	0.0705	protein kinase C, epsilon
2048	HSPB11	51668	1.1438	0.2408	heat shock protein family B (small), member 11
2049	CCNI	10983	1.1438	0.1289	cyclin I
2050	KIAA0196	9897	1.1436	0.2449	KIAA0196
2051	KALRN	8997	1.1434	0.0974	kalirin, RhoGEF kinase
2052	RAB8B	51762	1.1432	0.1984	RAB8B, member RAS oncogene family
2053	TNFAIP6	7130	1.1429	0.0867	tumor necrosis factor, alpha-induced protein 6
2054	PTPN4	5775	1.1428	0.1052	protein tyrosine phosphatase, non-receptor type 4 (megakaryocyte)
2055	TRIQK	286144	1.1425	0.1778	triple QxxK/R motif containing
2056	ABCA8	10351	1.1423	0.0755	ATP-binding cassette, sub-family A (ABC1), member 8
2057	CD300LG	146894	1.1420	0.1050	CD300 molecule-like family member g
2058	AK3	50808	1.1418	0.1973	adenylate kinase 3
2059	RBM26	64062	1.1411	0.2645	RNA binding motif protein 26
2060	THAP10	56906	1.1410	0.0743	THAP domain containing 10
2061	PGGT1B	5229	1.1407	0.2043	protein geranylgeranyltransferase type I, beta subunit
2062	FAM160B1	57700	1.1405	0.1676	family with sequence similarity 160, member B1
2063	AGPAT4-IT1	79992	1.1404	0.0336	AGPAT4 intronic transcript 1 (non-protein coding)
2064	NUDT13	25961	1.1401	0.0351	nudix (nucleoside diphosphate linked moiety X)-type motif 13
2065	LRP1B	53353	1.1391	0.0185	low density lipoprotein receptor-related protein 1B
2066	C1ORF21	81563	1.1389	0.0437	chromosome 1 open reading frame 21
2067	MLH1	4292	1.1389	0.2500	mutL homolog 1, colon cancer, nonpolyposis type 2 (E. coli)
2068	KIAA0355	9710	1.1389	0.1535	KIAA0355
2069	TRPV1	7442	1.1387	0.0744	transient receptor potential cation channel, subfamily V, member 1
2070	GNAS	2778	1.1387	0.0854	GNAS complex locus
2071	SCP2	6342	1.1379	0.2905	sterol carrier protein 2
2072	TMEM117	84216	1.1371	0.0582	transmembrane protein 117
2073	SAMD9L	219285	1.1368	0.1379	sterile alpha motif domain containing 9-like
2074	TNS3	64759	1.1362	0.1124	tensin 3
2075	CDKN1B	1027	1.1362	0.2056	cyclin-dependent kinase inhibitor 1B (p27, Kip1)
2076	FGL2	10875	1.1359	0.1004	fibrinogen-like 2
2077	IKZF2	22807	1.1351	0.0685	IKAROS family zinc finger 2 (Helios)
2078	STX12	23673	1.1347	0.2248	syntaxin 12
2079	HOXA9	3205	1.1347	0.0046	homeobox A9
2080	EXOC5	10640	1.1335	0.3188	exocyst complex component 5
2081	NCK1	4690	1.1329	0.2864	NCK adaptor protein 1
2082	KLHL9	55958	1.1329	0.2130	kelch-like 9 (Drosophila)
2083	WHSC1L1	54904	1.1328	0.1174	Wolf-Hirschhorn syndrome candidate 1-like 1
2084	PTGFRN	5738	1.1323	0.0506	prostaglandin F2 receptor negative regulator
2085	AHNAK	79026	1.1323	0.1092	AHNAK nucleoprotein
2086	CLEC14A	161198	1.1321	0.1198	C-type lectin domain family 14, member A
2087	SEMA6D	80031	1.1314	0.0937	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D
2088	FAM175A	84142	1.1312	0.2345	family with sequence similarity 175, member A
2089	GLB1	2720	1.1310	0.1975	galactosidase, beta 1
2090	GALNT1	2589	1.1308	0.2498	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 1 (GalNAc-T1)
2091	LOC100287896	100287896	1.1308	0.1883	uncharacterized LOC100287896
2092	METTL21D	79609	1.1308	0.2555	methyltransferase like 21D
2093	FBXO38	81545	1.1308	0.2577	F-box protein 38
2094	NCOA6	23054	1.1307	0.1802	nuclear receptor coactivator 6
2095	CAPZA1	829	1.1307	0.2319	capping protein (actin filament) muscle Z-line, alpha 1
2096	HPGD	3248	1.1306	0.0244	hydroxyprostaglandin dehydrogenase 15-(NAD)
2097	C1RL	51279	1.1300	0.1080	complement component 1, r subcomponent-like
2098	ZNF493	284443	1.1297	0.1191	zinc finger protein 493
2099	SFRP4	6424	1.1297	0.0849	secreted frizzled-related protein 4
2100	ITIH5	80760	1.1296	0.0775	inter-alpha-trypsin inhibitor heavy chain family, member 5
2101	KIAA1109	84162	1.1292	0.1928	KIAA1109
2102	C11ORF54	28970	1.1280	0.2376	chromosome 11 open reading frame 54
2103	MBLAC2	153364	1.1277	0.1636	metallo-beta-lactamase domain containing 2
2104	CASP6	839	1.1276	0.1881	caspase 6, apoptosis-related cysteine peptidase
2105	HLF	3131	1.1276	0.0586	hepatic leukemia factor
2106	SLC30A5	64924	1.1272	0.3399	solute carrier family 30 (zinc transporter), member 5
2107	TUBE1	51175	1.1272	0.2333	tubulin, epsilon 1
2108	TSKU	25987	1.1268	0.0782	tsukushi small leucine rich proteoglycan homolog (Xenopus laevis)
2109	C5ORF23	79614	1.1267	0.0477	chromosome 5 open reading frame 23
2110	MREG	55686	1.1266	0.0385	melanoregulin
2111	OSBPL3	26031	1.1264	0.0866	oxysterol binding protein-like 3
2112	CMTM7	112616	1.1263	0.0543	CKLF-like MARVEL transmembrane domain containing 7
2113	CCND2	894	1.1262	0.0244	cyclin D2
2114	FAM65B	9750	1.1260	0.0682	family with sequence similarity 65, member B
2115	DFNB59	494513	1.1255	0.0913	deafness, autosomal recessive 59
2116	ACBD5	91452	1.1255	0.2296	acyl-CoA binding domain containing 5
2117	NIF3L1	60491	1.1249	0.2940	NIF3 NGG1 interacting factor 3-like 1 (S. cerevisiae)
2118	CELF2	10659	1.1246	0.0987	CUGBP, Elav-like family member 2
2119	TRAK2	66008	1.1243	0.1903	trafficking protein, kinesin binding 2
2120	GCLC	2729	1.1241	0.1658	glutamate-cysteine ligase, catalytic subunit
2121	FBXL5	26234	1.1240	0.2585	F-box and leucine-rich repeat protein 5
2122	CSN1S1	1446	1.1234	0.0195	casein alpha s1
2123	L3MBTL3	84456	1.1220	0.1470	l(3)mbt-like 3 (Drosophila)
2124	IGFBP3	3486	1.1220	0.0609	insulin-like growth factor binding protein 3
2125	RNF115	27246	1.1218	0.0918	ring finger protein 115
2126	TM6SF1	53346	1.1217	0.0859	transmembrane 6 superfamily member 1
2127	HIAT1	64645	1.1216	0.2912	hippocampus abundant transcript 1
2128	FRA10AC1	118924	1.1215	0.1883	fragile site, folic acid type, rare, fra(10)(q23.3) or fra(10)(q24.2) candidate 1
2129	FLJ37453	729614	1.1213	0.0415	uncharacterized LOC729614
2130	ADNP2	22850	1.1212	0.1384	ADNP homeobox 2
2131	GNPDA2	132789	1.1206	0.2809	glucosamine-6-phosphate deaminase 2
2132	ZNF300	91975	1.1204	0.0403	zinc finger protein 300
2133	ADAMTSL4	54507	1.1203	0.0606	ADAMTS-like 4
2134	LOC151121	151121	1.1202	1.0000	uncharacterized LOC151121
2135	ZFP82	284406	1.1196	0.0955	zinc finger protein 82 homolog (mouse)
2136	CNOT2	4848	1.1193	0.2156	CCR4-NOT transcription complex, subunit 2
2137	PLCB1	23236	1.1177	0.0730	phospholipase C, beta 1 (phosphoinositide-specific)
2138	C14ORF45	80127	1.1175	0.1093	chromosome 14 open reading frame 45
2139	TARBP1	6894	1.1175	0.1241	TAR (HIV-1) RNA binding protein 1
2140	CDK19	23097	1.1173	0.1309	cyclin-dependent kinase 19
2141	AFTPH	54812	1.1167	0.1352	aftiphilin
2142	SLAIN1	122060	1.1161	0.0838	SLAIN motif family, member 1
2143	CDC14C	168448	1.1161	0.0035	CDC14 cell division cycle 14 homolog C (S. cerevisiae)
2144	CTSK	1513	1.1158	0.1247	cathepsin K
2145	VPS26A	9559	1.1158	0.3301	vacuolar protein sorting 26 homolog A (S. pombe)
2146	NCEH1	57552	1.1157	0.1571	neutral cholesterol ester hydrolase 1
2147	DIS3	22894	1.1155	0.2519	DIS3 mitotic control homolog (S. cerevisiae)
2148	PCDHB4	56131	1.1152	0.0670	protocadherin beta 4
2149	SET	6418	1.1150	0.2778	SET nuclear oncogene
2150	LURAP1L	286343	1.1150	0.0557	leucine rich adaptor protein 1-like
2151	CDC14B	8555	1.1150	0.0683	CDC14 cell division cycle 14 homolog B (S. cerevisiae)
2152	LINC00271	100131814	1.1148	1.0000	long intergenic non-protein coding RNA 271
2153	FTO	79068	1.1148	0.1705	fat mass and obesity associated
2154	LOC401463	401463	1.1147	1.0000	uncharacterized LOC401463
2155	CCDC18	343099	1.1143	0.1486	coiled-coil domain containing 18
2156	REEP3	221035	1.1138	0.2009	receptor accessory protein 3
2157	EBF2	64641	1.1133	0.1027	early B-cell factor 2
2158	C5ORF15	56951	1.1126	0.2084	chromosome 5 open reading frame 15
2159	VPS11	55823	1.1123	0.1186	vacuolar protein sorting 11 homolog (S. cerevisiae)
2160	KLHL3	26249	1.1122	0.0878	kelch-like 3 (Drosophila)
2161	SYNE1	23345	1.1122	0.1092	spectrin repeat containing, nuclear envelope 1
2162	ETNK1	55500	1.1119	0.2921	ethanolamine kinase 1
2163	ZFYVE26	23503	1.1115	0.1369	zinc finger, FYVE domain containing 26
2164	TCF7L1	83439	1.1115	0.0667	transcription factor 7-like 1 (T-cell specific, HMG-box)
2165	TRIM44	54765	1.1114	0.1521	tripartite motif containing 44
2166	GLTP	51228	1.1112	0.0531	glycolipid transfer protein
2167	HOXC6	3223	1.1110	0.0241	homeobox C6
2168	SON	6651	1.1099	0.2661	SON DNA binding protein
2169	DDX52	11056	1.1086	0.2606	DEAD (Asp-Glu-Ala-Asp) box polypeptide 52
2170	INSIG1	3638	1.1085	0.0523	insulin induced gene 1
2171	ZNF788	388507	1.1085	0.0132	zinc finger family member 788
2172	ZFP28	140612	1.1083	0.0597	zinc finger protein 28 homolog (mouse)
2173	TNKS2	80351	1.1082	0.2541	tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase 2
2174	LMO3	55885	1.1082	0.0669	LIM domain only 3 (rhombotin-like 2)
2175	DDR2	4921	1.1076	0.1069	discoidin domain receptor tyrosine kinase 2
2176	ALDH9A1	223	1.1074	0.1521	aldehyde dehydrogenase 9 family, member A1
2177	BTBD1	53339	1.1074	0.3002	BTB (POZ) domain containing 1
2178	PGRMC1	10857	1.1069	0.1993	progesterone receptor membrane component 1
2179	LOC100128288	100128288	1.1068	0.0660	uncharacterized LOC100128288
2180	TACSTD2	4070	1.1067	0.0427	tumor-associated calcium signal transducer 2
2181	PCNX	22990	1.1060	0.1652	pecanex homolog (Drosophila)
2182	ANKRD50	57182	1.1059	0.1636	ankyrin repeat domain 50
2183	CTDSPL	10217	1.1056	0.0592	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase-like
2184	TCEAL8	90843	1.1055	0.2269	transcription elongation factor A (SII)-like 8
2185	NSUN3	63899	1.1044	0.0943	NOP2/Sun domain family, member 3
2186	TMEM80	283232	1.1044	0.0808	transmembrane protein 80
2187	ZNF585A	199704	1.1039	0.1314	zinc finger protein 585A
2188	HMGA2	8091	1.1033	0.0444	high mobility group AT-hook 2
2189	CBLN1	869	1.1032	0.0985	cerebellin 1 precursor
2190	MID2	11043	1.1031	0.1065	midline 2
2191	TTC23	64927	1.1027	0.0462	tetratricopeptide repeat domain 23
2192	TPH2	121278	1.1025	0.0316	tryptophan hydroxylase 2
2193	TBC1D5	9779	1.1025	0.1124	TBC1 domain family, member 5
2194	UGT2A3	79799	1.1021	0.0101	UDP glucuronosyltransferase 2 family, polypeptide A3
2195	PUS10	150962	1.1020	0.1001	pseudouridylate synthase 10
2196	MAN1C1	57134	1.1020	0.0754	mannosidase, alpha, class 1C, member 1
2197	CSAD	51380	1.1019	0.1150	cysteine sulfinic acid decarboxylase
2198	SCN3B	55800	1.1016	0.1539	sodium channel, voltage-gated, type III, beta subunit
2199	MRAP	56246	1.1015	0.1440	melanocortin 2 receptor accessory protein
2200	DNAJC6	9829	1.0992	0.0426	DnaJ (Hsp40) homolog, subfamily C, member 6
2201	ZNF345	25850	1.0991	0.0848	zinc finger protein 345
2202	CCDC146	57639	1.0991	0.1191	coiled-coil domain containing 146
2203	NMU	10874	1.0988	0.0307	neuromedin U
2204	CNOT6L	246175	1.0988	0.1653	CCR4-NOT transcription complex, subunit 6-like
2205	CAP1	10487	1.0984	0.2130	CAP, adenylate cyclase-associated protein 1 (yeast)
2206	LRRC34	151827	1.0981	0.0268	leucine rich repeat containing 34
2207	TSPAN14	81619	1.0976	0.0787	tetraspanin 14
2208	ARRDC4	91947	1.0973	0.0935	arrestin domain containing 4
2209	UBL3	5412	1.0971	0.2473	ubiquitin-like 3
2210	MAK16	84549	1.0967	0.2627	MAK16 homolog (S. cerevisiae)
2211	HHEX	3087	1.0965	0.0461	hematopoietically expressed homeobox
2212	IL13RA2	3598	1.0960	0.0267	interleukin 13 receptor, alpha 2
2213	STX7	8417	1.0955	0.2630	syntaxin 7
2214	COL4A3BP	10087	1.0955	0.2029	collagen, type IV, alpha 3 (Goodpasture antigen) binding protein
2215	IL33	90865	1.0954	0.0498	interleukin 33
2216	CDC5L	988	1.0952	0.3050	CDC5 cell division cycle 5-like (S. pombe)
2217	SLC5A3	6526	1.0951	0.0731	solute carrier family 5 (sodium/myo-inositol cotransporter), member 3
2218	TIPARP-AS1	100287227	1.0946	1.0000	TIPARP antisense RNA 1 (non-protein coding)
2219	ZNF326	284695	1.0945	0.2104	zinc finger protein 326
2220	TMTC2	160335	1.0943	0.0673	transmembrane and tetratricopeptide repeat containing 2
2221	ACTR3	10096	1.0940	0.3046	ARP3 actin-related protein 3 homolog (yeast)
2222	TLR1	7096	1.0939	0.1247	toll-like receptor 1
2223	CDKN1C	1028	1.0935	0.0747	cyclin-dependent kinase inhibitor 1C (p57, Kip2)
2224	IPO11	51194	1.0935	0.2753	importin 11
2225	SRPX	8406	1.0932	0.0977	sushi-repeat containing protein, X-linked
2226	PDCD6IP	10015	1.0921	0.2844	programmed cell death 6 interacting protein
2227	PIK3R3	8503	1.0921	0.0345	phosphoinositide-3-kinase, regulatory subunit 3 (gamma)
2228	PIK3R1	5295	1.0918	0.1584	phosphoinositide-3-kinase, regulatory subunit 1 (alpha)
2229	BIRC2	329	1.0918	0.2687	baculoviral IAP repeat containing 2
2230	PPM1D	8493	1.0916	0.2231	protein phosphatase, Mg2+/Mn2+ dependent, 1D
2231	CALB2	794	1.0909	0.0771	calbindin 2
2232	LAMP3	27074	1.0901	0.0555	lysosomal-associated membrane protein 3
2233	RB1CC1	9821	1.0899	0.2941	RB1-inducible coiled-coil 1
2234	FOCAD	54914	1.0898	0.1171	focadhesin
2235	MYLIP	29116	1.0898	0.0753	myosin regulatory light chain interacting protein
2236	SIDT2	51092	1.0895	0.1416	SID1 transmembrane family, member 2
2237	PLXNA2	5362	1.0894	0.0813	plexin A2
2238	ATP1B3	483	1.0891	0.1645	ATPase, Na+/K+ transporting, beta 3 polypeptide
2239	MICA	4276	1.0890	0.0398	MHC class I polypeptide-related sequence A
2240	COG3	83548	1.0886	0.2532	component of oligomeric golgi complex 3
2241	KAT2B	8850	1.0885	0.2034	K(lysine) acetyltransferase 2B
2242	RPS6KB1	6198	1.0883	0.2162	ribosomal protein S6 kinase, 70kDa, polypeptide 1
2243	IPCEF1	26034	1.0880	0.0572	interaction protein for cytohesin exchange factors 1
2244	PAN3-AS1	100288730	1.0880	1.0000	PAN3 antisense RNA 1 (non-protein coding)
2245	UGT2B28	54490	1.0880	0.0084	UDP glucuronosyltransferase 2 family, polypeptide B28
2246	CERS6	253782	1.0876	0.1176	ceramide synthase 6
2247	CETN3	1070	1.0874	0.3175	centrin, EF-hand protein, 3
2248	FHOD3	80206	1.0866	0.0421	formin homology 2 domain containing 3
2249	DPP10	57628	1.0856	0.0119	dipeptidyl-peptidase 10 (non-functional)
2250	SLC25A17	10478	1.0855	0.1519	solute carrier family 25 (mitochondrial carrier; peroxisomal membrane protein, 34kDa), member 17
2251	RPRD1B	58490	1.0844	0.0745	regulation of nuclear pre-mRNA domain containing 1B
2252	SPINLW1	57119	1.0840	0.0921	serine peptidase inhibitor-like, with Kunitz and WAP domains 1 (eppin)
2253	ERG	2078	1.0833	0.0664	v-ets erythroblastosis virus E26 oncogene homolog (avian)
2254	ZNF200	7752	1.0827	0.1352	zinc finger protein 200
2255	MBNL2	10150	1.0826	0.1655	muscleblind-like splicing regulator 2
2256	ZNF846	162993	1.0826	0.0794	zinc finger protein 846
2257	ZNF720	124411	1.0822	0.1459	zinc finger protein 720
2258	MFSD1	64747	1.0822	0.2554	major facilitator superfamily domain containing 1
2259	CCDC41	51134	1.0817	0.2726	coiled-coil domain containing 41
2260	FAP	2191	1.0817	0.1040	fibroblast activation protein, alpha
2261	UBE2E1	7324	1.0817	0.2377	ubiquitin-conjugating enzyme E2E 1
2262	UBA3	9039	1.0816	0.3488	ubiquitin-like modifier activating enzyme 3
2263	NEMF	9147	1.0812	0.3179	nuclear export mediator factor
2264	C10ORF137	26098	1.0804	0.2963	chromosome 10 open reading frame 137
2265	SLFN11	91607	1.0797	0.1044	schlafen family member 11
2266	PEAK1	79834	1.0795	0.1192	NKF3 kinase family member
2267	ARX	170302	1.0793	0.0166	aristaless related homeobox
2268	C6ORF70	55780	1.0793	0.1620	chromosome 6 open reading frame 70
2269	FAM149A	25854	1.0792	0.0331	family with sequence similarity 149, member A
2270	HEG1	57493	1.0784	0.1427	HEG homolog 1 (zebrafish)
2271	MAGT1	84061	1.0782	0.2542	magnesium transporter 1
2272	ZNF711	7552	1.0782	0.0844	zinc finger protein 711
2273	COL4A1	1282	1.0773	0.0967	collagen, type IV, alpha 1
2274	NOSTRIN	115677	1.0770	0.0457	nitric oxide synthase trafficker
2275	SIK3	23387	1.0767	0.1211	SIK family kinase 3
2276	AASDH	132949	1.0766	0.2501	aminoadipate-semialdehyde dehydrogenase
2277	C10ORF118	55088	1.0757	0.1484	chromosome 10 open reading frame 118
2278	MXRA8	54587	1.0756	0.1667	matrix-remodelling associated 8
2279	HILPDA	29923	1.0752	0.0340	hypoxia inducible lipid droplet-associated
2280	ZNF37A	7587	1.0752	0.1061	zinc finger protein 37A
2281	ST13	6767	1.0752	0.2658	suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein)
2282	ZFP112	7771	1.0751	0.1840	zinc finger protein 112 homolog (mouse)
2283	NOL9	79707	1.0750	0.1564	nucleolar protein 9
2284	OGN	4969	1.0748	0.0674	osteoglycin
2285	PPP1R16B	26051	1.0746	0.0659	protein phosphatase 1, regulatory subunit 16B
2286	MDM1	56890	1.0745	0.2970	Mdm1 nuclear protein homolog (mouse)
2287	RTF1	23168	1.0744	0.2061	Rtf1, Paf1/RNA polymerase II complex component, homolog (S. cerevisiae)
2288	RPRD1A	55197	1.0740	0.3231	regulation of nuclear pre-mRNA domain containing 1A
2289	KIAA2018	205717	1.0738	0.1514	KIAA2018
2290	XPR1	9213	1.0737	0.1803	xenotropic and polytropic retrovirus receptor 1
2291	ARIH2	10425	1.0734	0.1254	ariadne homolog 2 (Drosophila)
2292	SERP1	27230	1.0733	0.2396	stress-associated endoplasmic reticulum protein 1
2293	MYBPC1	4604	1.0729	0.0277	myosin binding protein C, slow type
2294	TLR4	7099	1.0728	0.1234	toll-like receptor 4
2295	CXCL12	6387	1.0728	0.0954	chemokine (C-X-C motif) ligand 12
2296	CPS1	1373	1.0728	0.0413	carbamoyl-phosphate synthase 1, mitochondrial
2297	ADCY10P1	221442	1.0725	0.0600	adenylate cyclase 10 (soluble) pseudogene 1
2298	C13ORF33	84935	1.0714	0.1125	chromosome 13 open reading frame 33
2299	TIMELESS	8914	1.0714	0.1659	timeless homolog (Drosophila)
2300	FYN	2534	1.0706	0.1169	FYN oncogene related to SRC, FGR, YES
2301	SH3GL2	6456	1.0701	0.0294	SH3-domain GRB2-like 2
2302	SREBF1	6720	1.0700	0.0826	sterol regulatory element binding transcription factor 1
2303	RNF20	56254	1.0700	0.3038	ring finger protein 20, E3 ubiquitin protein ligase
2304	ERO1L	30001	1.0698	0.1884	ERO1-like (S. cerevisiae)
2305	TBX3	6926	1.0695	0.0411	T-box 3
2306	NRF1	4899	1.0691	0.0899	nuclear respiratory factor 1
2307	TNPO1	3842	1.0688	0.2403	transportin 1
2308	LOC400043	400043	1.0685	0.0496	uncharacterized LOC400043
2309	SRP72	6731	1.0685	0.3325	signal recognition particle 72kDa
2310	CNN3	1266	1.0684	0.1054	calponin 3, acidic
2311	CXCR2	3579	1.0676	0.0438	chemokine (C-X-C motif) receptor 2
2312	PCDHB3	56132	1.0673	0.0144	protocadherin beta 3
2313	ABCB10	23456	1.0671	0.1908	ATP-binding cassette, sub-family B (MDR/TAP), member 10
2314	CCDC66	285331	1.0669	0.2338	coiled-coil domain containing 66
2315	RECQL	5965	1.0668	0.3375	RecQ protein-like (DNA helicase Q1-like)
2316	NCOA1	8648	1.0667	0.1903	nuclear receptor coactivator 1
2317	NR1D2	9975	1.0665	0.1932	nuclear receptor subfamily 1, group D, member 2
2318	VIM	7431	1.0662	0.1603	vimentin
2319	E2F7	144455	1.0662	0.1024	E2F transcription factor 7
2320	MTSS1	9788	1.0659	0.0409	metastasis suppressor 1
2321	MUT	4594	1.0657	0.2920	methylmalonyl CoA mutase
2322	TAS2R38	5726	1.0649	0.0769	taste receptor, type 2, member 38
2323	PCDHB6	56130	1.0648	0.0343	protocadherin beta 6
2324	TMEM45A	55076	1.0645	0.1015	transmembrane protein 45A
2325	CP	1356	1.0645	0.0419	ceruloplasmin (ferroxidase)
2326	RNF165	494470	1.0638	0.0288	ring finger protein 165
2327	C12ORF59	120939	1.0636	0.0079	chromosome 12 open reading frame 59
2328	CHML	1122	1.0627	0.1488	choroideremia-like (Rab escort protein 2)
2329	HTATSF1	27336	1.0626	0.2934	HIV-1 Tat specific factor 1
2330	TIMP2	7077	1.0624	0.1639	TIMP metallopeptidase inhibitor 2
2331	IREB2	3658	1.0620	0.2915	iron-responsive element binding protein 2
2332	ABI1	10006	1.0619	0.3157	abl-interactor 1
2333	NCOR1	9611	1.0616	0.1692	nuclear receptor corepressor 1
2334	GBP1	2633	1.0612	0.1449	guanylate binding protein 1, interferon-inducible
2335	CTSS	1520	1.0611	0.1552	cathepsin S
2336	C20ORF197	284756	1.0607	0.0091	chromosome 20 open reading frame 197
2337	FGFBP2	83888	1.0604	0.0093	fibroblast growth factor binding protein 2
2338	KBTBD7	84078	1.0601	0.2308	kelch repeat and BTB (POZ) domain containing 7
2339	IPO7	10527	1.0600	0.3290	importin 7
2340	RSPO2	340419	1.0599	0.0059	R-spondin 2
2341	TMEM132C	92293	1.0598	0.0572	transmembrane protein 132C
2342	FAM214A	56204	1.0597	0.2544	family with sequence similarity 214, member A
2343	NCAPG2	54892	1.0587	0.2246	non-SMC condensin II complex, subunit G2
2344	THUMPD2	80745	1.0585	0.2178	THUMP domain containing 2
2345	ACACA	31	1.0583	0.1242	acetyl-CoA carboxylase alpha
2346	FKTN	2218	1.0581	0.2265	fukutin
2347	MTAP	4507	1.0576	0.1206	methylthioadenosine phosphorylase
2348	GTF2E1	2960	1.0576	0.2967	general transcription factor IIE, polypeptide 1, alpha 56kDa
2349	RNF150	57484	1.0574	0.0490	ring finger protein 150
2350	PTN	5764	1.0569	0.0667	pleiotrophin
2351	TCEA3	6920	1.0567	0.0656	transcription elongation factor A (SII), 3
2352	TMEM68	137695	1.0566	0.2806	transmembrane protein 68
2353	RAPGEF6	51735	1.0556	0.2340	Rap guanine nucleotide exchange factor (GEF) 6
2354	PHACTR4	65979	1.0555	0.1090	phosphatase and actin regulator 4
2355	USP53	54532	1.0544	0.2061	ubiquitin specific peptidase 53
2356	GNE	10020	1.0542	0.1406	glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase
2357	GHR	2690	1.0540	0.0719	growth hormone receptor
2358	UBA2	10054	1.0536	0.3173	ubiquitin-like modifier activating enzyme 2
2359	CCDC3	83643	1.0534	0.0702	coiled-coil domain containing 3
2360	ATXN8OS	6315	1.0532	0.2538	ATXN8 opposite strand (non-protein coding)
2361	FAM43A	131583	1.0526	0.0440	family with sequence similarity 43, member A
