Rank	Gene	Entrez ID	Coexpression Score	P-Value	Description
5288	OSM	5008	0.2475	0.2624	oncostatin M
5289	SERPINA2	390502	0.2475	0.3378	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 2
5290	OLFML1	283298	0.2475	0.2494	olfactomedin-like 1
5291	GLI2	2736	0.2475	0.3349	GLI family zinc finger 2
5292	GDNF	2668	0.2475	0.3193	glial cell derived neurotrophic factor
5293	LRP10	26020	0.2475	0.3468	low density lipoprotein receptor-related protein 10
5294	FOS	2353	0.2475	0.2240	FBJ murine osteosarcoma viral oncogene homolog
5295	ETFB	2109	0.2475	0.3108	electron-transfer-flavoprotein, beta polypeptide
5296	EMX2	2018	0.2475	0.1775	empty spiracles homeobox 2
5297	DQX1	165545	0.2475	0.2446	DEAQ box RNA-dependent ATPase 1
5298	RNF32	140545	0.2475	0.1079	ring finger protein 32
5299	GJD3	125111	0.2475	0.3508	gap junction protein, delta 3, 31.9kDa
5300	CHGA	1113	0.2475	0.3188	chromogranin A (parathyroid secretory protein 1)
5301	CORIN	10699	0.2475	0.2356	corin, serine peptidase
5302	C6ORF10	10665	0.2475	0.2720	chromosome 6 open reading frame 10
5303	LRP5L	91355	0.2450	0.1457	low density lipoprotein receptor-related protein 5-like
5304	SIGLEC12	89858	0.2450	1.0000	sialic acid binding Ig-like lectin 12 (gene/pseudogene)
5305	TXNDC5	81567	0.2450	0.2716	thioredoxin domain containing 5 (endoplasmic reticulum)
5306	ELL3	80237	0.2450	0.1585	elongation factor RNA polymerase II-like 3
5307	VPS37B	79720	0.2450	0.2822	vacuolar protein sorting 37 homolog B (S. cerevisiae)
5308	WNT8A	7478	0.2450	0.1036	wingless-type MMTV integration site family, member 8A
5309	NUCKS1	64710	0.2450	0.4253	nuclear casein kinase and cyclin-dependent kinase substrate 1
5310	PTPRA	5786	0.2450	0.4030	protein tyrosine phosphatase, receptor type, A
5311	ZSCAN2	54993	0.2450	0.2275	zinc finger and SCAN domain containing 2
5312	OAZ3	51686	0.2450	0.2341	ornithine decarboxylase antizyme 3
5313	ST8SIA3	51046	0.2450	0.3260	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3
5314	LYL1	4066	0.2450	0.3301	lymphoblastic leukemia derived sequence 1
5315	PCNXL3	399909	0.2450	0.2854	pecanex-like 3 (Drosophila)
5316	HILS1	373861	0.2450	0.2809	histone linker H1 domain, spermatid-specific 1, pseudogene
5317	LCE3C	353144	0.2450	1.0000	late cornified envelope 3C
5318	ACSM2B	348158	0.2450	1.0000	acyl-CoA synthetase medium-chain family member 2B
5319	PLCXD3	345557	0.2450	0.1954	phosphatidylinositol-specific phospholipase C, X domain containing 3
5320	CDKL4	344387	0.2450	1.0000	cyclin-dependent kinase-like 4
5321	ZNF284	342909	0.2450	1.0000	zinc finger protein 284
5322	SYCN	342898	0.2450	0.2977	syncollin
5323	ONECUT1	3175	0.2450	0.2712	one cut homeobox 1
5324	LOC285696	285696	0.2450	0.1966	uncharacterized LOC285696
5325	RNF212	285498	0.2450	0.2061	ring finger protein 212
5326	EPHA6	285220	0.2450	0.1767	EPH receptor A6
5327	C12ORF61	283416	0.2450	0.1263	chromosome 12 open reading frame 61
5328	GPD2	2820	0.2450	0.3893	glycerol-3-phosphate dehydrogenase 2 (mitochondrial)
5329	ATP5S	27109	0.2450	0.3329	ATP synthase, H+ transporting, mitochondrial Fo complex, subunit s (factor B)
5330	DEFB121	245934	0.2450	0.2697	defensin, beta 121
5331	SPACA4	171169	0.2450	0.3159	sperm acrosome associated 4
5332	GPHA2	170589	0.2450	0.2921	glycoprotein hormone alpha 2
5333	KCNV2	169522	0.2450	0.3262	potassium channel, subfamily V, member 2
5334	WBP2NL	164684	0.2450	0.0671	WBP2 N-terminal like
5335	HFE2	148738	0.2450	0.1719	hemochromatosis type 2 (juvenile)
5336	PHACTR3	116154	0.2450	0.0841	phosphatase and actin regulator 3
5337	CNPY3	10695	0.2450	0.3089	canopy 3 homolog (zebrafish)
5338	OLFM2	93145	0.2425	0.2334	olfactomedin 2
5339	STX10	8677	0.2425	0.2972	syntaxin 10
5340	TUBB6	84617	0.2425	0.3006	tubulin, beta 6 class V
5341	TMEM14B	81853	0.2425	0.4240	transmembrane protein 14B
5342	NXF5	55998	0.2425	0.2540	nuclear RNA export factor 5
5343	SLC22A11	55867	0.2425	0.3432	solute carrier family 22 (organic anion/urate transporter), member 11
5344	IL17RD	54756	0.2425	0.1772	interleukin 17 receptor D
5345	FBLIM1	54751	0.2425	0.2854	filamin binding LIM protein 1
5346	PDE1B	5153	0.2425	0.3807	phosphodiesterase 1B, calmodulin-dependent
5347	PLLP	51090	0.2425	0.2355	plasmolipin
5348	TMED7	51014	0.2425	0.4430	transmembrane emp24 protein transport domain containing 7
5349	TBX22	50945	0.2425	0.1085	T-box 22
5350	NOX4	50507	0.2425	0.1596	NADPH oxidase 4
5351	SCGB2A2	4250	0.2425	0.2324	secretoglobin, family 2A, member 2
5352	KCNJ11	3767	0.2425	0.2244	potassium inwardly-rectifying channel, subfamily J, member 11
5353	AR	367	0.2425	0.1951	androgen receptor
5354	TPRXL	348825	0.2425	0.2743	tetra-peptide repeat homeobox-like
5355	HOXA13	3209	0.2425	0.0652	homeobox A13
5356	PCDHB1	29930	0.2425	0.3275	protocadherin beta 1
5357	BCORP1	286554	0.2425	0.1297	BCL6 corepressor pseudogene 1
5358	GNAQ	2776	0.2425	0.2654	guanine nucleotide binding protein (G protein), q polypeptide
5359	GLI3	2737	0.2425	0.2807	GLI family zinc finger 3
5360	RNF115	27246	0.2425	0.4261	ring finger protein 115
5361	DKFZP434H168	26077	0.2425	0.3436	uncharacterized LOC26077
5362	ZNF718	255403	0.2425	0.1943	zinc finger protein 718
5363	FPR3	2359	0.2425	0.2636	formyl peptide receptor 3
5364	FIGF	2277	0.2425	0.2109	c-fos induced growth factor (vascular endothelial growth factor D)
5365	C5ORF27	202299	0.2425	0.2415	chromosome 5 open reading frame 27
5366	LRRC45	201255	0.2425	0.3085	leucine rich repeat containing 45
5367	DNAH9	1770	0.2425	0.3500	dynein, axonemal, heavy chain 9
5368	LYPD6B	130576	0.2425	0.1394	LY6/PLAUR domain containing 6B
5369	UBE4B	10277	0.2425	0.3714	ubiquitination factor E4B
5370	SYTL5	94122	0.2400	0.1321	synaptotagmin-like 5
5371	C19ORF6	91304	0.2400	0.2945	chromosome 19 open reading frame 6
5372	CH25H	9023	0.2400	0.2033	cholesterol 25-hydroxylase
5373	MCHR2	84539	0.2400	0.2832	melanin-concentrating hormone receptor 2
5374	FAM96A	84191	0.2400	0.4254	family with sequence similarity 96, member A
5375	TMEM47	83604	0.2400	0.2775	transmembrane protein 47
5376	HIST1H2AK	8330	0.2400	0.2431	histone cluster 1, H2ak
5377	TSSK3	81629	0.2400	0.3111	testis-specific serine kinase 3
5378	TUBB1	81027	0.2400	0.2146	tubulin, beta 1 class VI
5379	ZNF703	80139	0.2400	1.0000	zinc finger protein 703
5380	COLEC11	78989	0.2400	0.2656	collectin sub-family member 11
5381	UCP2	7351	0.2400	0.2675	uncoupling protein 2 (mitochondrial, proton carrier)
5382	UBE2D3	7323	0.2400	0.4338	ubiquitin-conjugating enzyme E2D 3
5383	BRS3	680	0.2400	0.1631	bombesin-like receptor 3
5384	CXCL5	6374	0.2400	0.1349	chemokine (C-X-C motif) ligand 5
5385	BCL7A	605	0.2400	0.2348	B-cell CLL/lymphoma 7A
5386	PSG3	5671	0.2400	0.2949	pregnancy specific beta-1-glycoprotein 3
5387	OLAH	55301	0.2400	0.1912	oleoyl-ACP hydrolase
5388	TMEM160	54958	0.2400	0.2963	transmembrane protein 160
5389	PIGR	5284	0.2400	0.3441	polymeric immunoglobulin receptor
5390	KDM3B	51780	0.2400	0.4351	lysine (K)-specific demethylase 3B
5391	PALM	5064	0.2400	0.3422	paralemmin
5392	MAFA	389692	0.2400	1.0000	v-maf musculoaponeurotic fibrosarcoma oncogene homolog A (avian)
5393	ITGB4	3691	0.2400	0.3697	integrin, beta 4
5394	TREML3P	340206	0.2400	0.3146	triggering receptor expressed on myeloid cells-like 3, pseudogene
5395	GZMH	2999	0.2400	0.2250	granzyme H (cathepsin G-like 2, protein h-CCPX)
5396	GRIA4	2893	0.2400	0.2626	glutamate receptor, ionotropic, AMPA 4
5397	PELP1	27043	0.2400	0.3215	proline, glutamate and leucine rich protein 1
5398	IL1RAPL2	26280	0.2400	0.3360	interleukin 1 receptor accessory protein-like 2
5399	OR1C1	26188	0.2400	0.2276	olfactory receptor, family 1, subfamily C, member 1
5400	C19ORF38	255809	0.2400	1.0000	chromosome 19 open reading frame 38
5401	STAC3	246329	0.2400	0.2595	SH3 and cysteine rich domain 3
5402	GPR111	222611	0.2400	0.1801	G protein-coupled receptor 111
5403	F11	2160	0.2400	0.3166	coagulation factor XI
5404	HMGB3P30	203510	0.2400	1.0000	high mobility group box 3 pseudogene 30
5405	C1ORF126	200197	0.2400	0.2930	chromosome 1 open reading frame 126
5406	MGC23284	197187	0.2400	0.3477	uncharacterized LOC197187
5407	FLJ40194	124871	0.2400	1.0000	uncharacterized FLJ40194
5408	WBSCR22	114049	0.2400	0.3583	Williams Beuren syndrome chromosome region 22
5409	CDC37	11140	0.2400	0.3665	cell division cycle 37 homolog (S. cerevisiae)
5410	HNRNPUL1	11100	0.2400	0.3607	heterogeneous nuclear ribonucleoprotein U-like 1
5411	CLEC3A	10143	0.2400	0.2534	C-type lectin domain family 3, member A
5412	LOC100289096	100289096	0.2400	1.0000	hypothetical LOC100289096
5413	LINC00271	100131814	0.2400	1.0000	long intergenic non-protein coding RNA 271
5414	LOC100129935	100129935	0.2400	0.3503	lectin, galactoside-binding, soluble, 14 pseudogene
5415	SCARF2	91179	0.2375	0.3377	scavenger receptor class F, member 2
5416	ARMC2	84071	0.2375	0.1790	armadillo repeat containing 2
5417	ADAMTS10	81794	0.2375	0.3367	ADAM metallopeptidase with thrombospondin type 1 motif, 10
5418	TMEM62	80021	0.2375	0.2150	transmembrane protein 62
5419	WNT6	7475	0.2375	0.3601	wingless-type MMTV integration site family, member 6
5420	TIAM1	7074	0.2375	0.1439	T-cell lymphoma invasion and metastasis 1
5421	SSX5	6758	0.2375	0.3300	synovial sarcoma, X breakpoint 5
5422	SOX2	6657	0.2375	0.2639	SRY (sex determining region Y)-box 2
5423	BCL6	604	0.2375	0.2993	B-cell CLL/lymphoma 6
5424	RARA	5914	0.2375	0.3721	retinoic acid receptor, alpha
5425	KIAA1257	57501	0.2375	0.1942	KIAA1257
5426	FXYD1	5348	0.2375	0.2780	FXYD domain containing ion transport regulator 1
5427	TUBA8	51807	0.2375	0.3446	tubulin, alpha 8
5428	MRPL2	51069	0.2375	0.3228	mitochondrial ribosomal protein L2
5429	SIX6	4990	0.2375	0.3322	SIX homeobox 6
5430	NPIPL2	440348	0.2375	0.2874	nuclear pore complex interacting protein-like 2
5431	ASCL1	429	0.2375	0.3544	achaete-scute complex homolog 1 (Drosophila)
5432	LLGL1	3996	0.2375	0.3974	lethal giant larvae homolog 1 (Drosophila)
5433	KRTDAP	388533	0.2375	0.2397	keratinocyte differentiation-associated protein
5434	IL6	3569	0.2375	0.2309	interleukin 6 (interferon, beta 2)
5435	LOC339524	339524	0.2375	0.2991	uncharacterized LOC339524
5436	APCS	325	0.2375	0.3317	amyloid P component, serum
5437	HMGA1	3159	0.2375	0.2852	high mobility group AT-hook 1
5438	GRIN2C	2905	0.2375	0.3314	glutamate receptor, ionotropic, N-methyl D-aspartate 2C
5439	EOGT	285203	0.2375	0.4497	EGF domain-specific O-linked N-acetylglucosamine (GlcNAc) transferase
5440	ANGPT2	285	0.2375	0.1594	angiopoietin 2
5441	PDE7B	27115	0.2375	0.2948	phosphodiesterase 7B
5442	GCG	2641	0.2375	0.2402	glucagon
5443	CYP4X1	260293	0.2375	0.1433	cytochrome P450, family 4, subfamily X, polypeptide 1
5444	HIC2	23119	0.2375	0.2380	hypermethylated in cancer 2
5445	CDHR3	222256	0.2375	0.1563	cadherin-related family member 3
5446	ELF5	2001	0.2375	0.2824	E74-like factor 5 (ets domain transcription factor)
5447	KRT78	196374	0.2375	0.2508	keratin 78
5448	LINC00032	158035	0.2375	0.2630	long intergenic non-protein coding RNA 32
5449	CSF3	1440	0.2375	0.3569	colony stimulating factor 3 (granulocyte)
5450	UBE2F	140739	0.2375	0.4141	ubiquitin-conjugating enzyme E2F (putative)
5451	MRPL55	128308	0.2375	0.2943	mitochondrial ribosomal protein L55
5452	PRKCDBP	112464	0.2375	0.2625	protein kinase C, delta binding protein
5453	BCL2L11	10018	0.2375	0.2017	BCL2-like 11 (apoptosis facilitator)
5454	CELSR1	9620	0.2350	0.2326	cadherin, EGF LAG seven-pass G-type receptor 1 (flamingo homolog, Drosophila)
5455	APOBEC3B	9582	0.2350	0.3131	apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3B
5456	EGFEM1P	93556	0.2350	0.0930	EGF-like and EMI domain containing 1, pseudogene
5457	DKFZP434J0226	93429	0.2350	1.0000	uncharacterized LOC93429
5458	SERPINB11	89778	0.2350	0.1762	serpin peptidase inhibitor, clade B (ovalbumin), member 11 (gene/pseudogene)
5459	CYP4F2	8529	0.2350	0.3031	cytochrome P450, family 4, subfamily F, polypeptide 2
5460	COL25A1	84570	0.2350	0.2381	collagen, type XXV, alpha 1
5461	C10ORF11	83938	0.2350	0.2035	chromosome 10 open reading frame 11
5462	ZNF484	83744	0.2350	1.0000	zinc finger protein 484
5463	HIST1H2AC	8334	0.2350	1.0000	histone cluster 1, H2ac
5464	COL21A1	81578	0.2350	0.1845	collagen, type XXI, alpha 1
5465	CPEB4	80315	0.2350	0.3808	cytoplasmic polyadenylation element binding protein 4
5466	NRSN2	80023	0.2350	0.3329	neurensin 2
5467	PFN1P2	767846	0.2350	1.0000	profilin 1 pseudogene 2
5468	YWHAH	7533	0.2350	0.4230	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, eta polypeptide
5469	XRCC2	7516	0.2350	0.2384	X-ray repair complementing defective repair in Chinese hamster cells 2
5470	WNT7A	7476	0.2350	0.3176	wingless-type MMTV integration site family, member 7A
5471	LOC728485	728485	0.2350	0.3047	uncharacterized LOC728485
5472	TDO2	6999	0.2350	0.1682	tryptophan 2,3-dioxygenase
5473	PCDH15	65217	0.2350	0.0868	protocadherin-related 15
5474	SLC1A1	6505	0.2350	0.1878	solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1
5475	NXN	64359	0.2350	0.2043	nucleoredoxin
5476	PVRL2	5819	0.2350	0.3205	poliovirus receptor-related 2 (herpesvirus entry mediator B)
5477	SLC4A5	57835	0.2350	0.3149	solute carrier family 4, sodium bicarbonate cotransporter, member 5
5478	ZNF512B	57473	0.2350	0.2978	zinc finger protein 512B
5479	CHRNA10	57053	0.2350	0.2976	cholinergic receptor, nicotinic, alpha 10 (neuronal)
5480	CPVL	54504	0.2350	0.2484	carboxypeptidase, vitellogenic-like
5481	PLAGL1	5325	0.2350	0.3637	pleiomorphic adenoma gene-like 1
5482	CD320	51293	0.2350	0.3283	CD320 molecule
5483	MT1A	4489	0.2350	1.0000	metallothionein 1A
5484	MGAT3	4248	0.2350	0.3875	mannosyl (beta-1,4-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase
5485	MAGEB3	4114	0.2350	0.2407	melanoma antigen family B, 3
5486	LOC399900	399900	0.2350	1.0000	uncharacterized LOC399900
5487	TMEM238	388564	0.2350	1.0000	transmembrane protein 238
5488	CCDC160	347475	0.2350	0.1185	coiled-coil domain containing 160
5489	FLJ35424	285492	0.2350	1.0000	uncharacterized FLJ35424
5490	LOC284276	284276	0.2350	1.0000	uncharacterized LOC284276
5491	NPBWR2	2832	0.2350	0.3179	neuropeptides B/W receptor 2
5492	PCDH11X	27328	0.2350	0.2427	protocadherin 11 X-linked
5493	TAS2R19	259294	0.2350	1.0000	taste receptor, type 2, member 19
5494	KLK5	25818	0.2350	0.3169	kallikrein-related peptidase 5
5495	SLC44A5	204962	0.2350	0.1455	solute carrier family 44, member 5
5496	DNM1	1759	0.2350	0.2427	dynamin 1
5497	RHOV	171177	0.2350	0.2204	ras homolog family member V
5498	DDB1	1642	0.2350	0.4101	damage-specific DNA binding protein 1, 127kDa
5499	LCN8	138307	0.2350	0.2899	lipocalin 8
5500	PRSS21	10942	0.2350	0.2350	protease, serine, 21 (testisin)
5501	FBXW10	10517	0.2350	1.0000	F-box and WD repeat domain containing 10
5502	GPC6	10082	0.2350	0.2072	glypican 6
5503	LOC100288271	100288271	0.2350	1.0000	hypothetical LOC100288271
5504	PIH2	100288139	0.2350	1.0000	pregnancy-induced hypertension syndrome-related protein
5505	LOC100288079	100288079	0.2350	1.0000	microtubule-associated protein 1 light chain 3 beta pseudogene
5506	LOC100131510	100131510	0.2350	1.0000	uncharacterized LOC100131510
5507	ADAMTSL2	9719	0.2325	0.3638	ADAMTS-like 2
5508	GCNT3	9245	0.2325	0.2603	glucosaminyl (N-acetyl) transferase 3, mucin type
5509	EXOC3L4	91828	0.2325	0.3551	exocyst complex component 3-like 4
5510	UNC5A	90249	0.2325	0.2215	unc-5 homolog A (C. elegans)
5511	KRTAP4-3	85290	0.2325	0.1856	keratin associated protein 4-3
5512	CAPN1	823	0.2325	0.3415	calpain 1, (mu/I) large subunit
5513	EGFL8	80864	0.2325	0.3322	EGF-like-domain, multiple 8
5514	ST5	6764	0.2325	0.2748	suppression of tumorigenicity 5
5515	SELP	6403	0.2325	0.2752	selectin P (granule membrane protein 140kDa, antigen CD62)
5516	PAPPA2	60676	0.2325	0.3417	pappalysin 2
5517	RNASE1	6035	0.2325	0.2612	ribonuclease, RNase A family, 1 (pancreatic)
5518	RALB	5899	0.2325	0.3845	v-ral simian leukemia viral oncogene homolog B (ras related; GTP binding protein)
5519	DSCAML1	57453	0.2325	0.3135	Down syndrome cell adhesion molecule like 1
5520	MAPK11	5600	0.2325	0.3966	mitogen-activated protein kinase 11
5521	PPP4R1L	55370	0.2325	0.1660	protein phosphatase 4, regulatory subunit 1-like
5522	GHRL	51738	0.2325	0.3063	ghrelin/obestatin prepropeptide
5523	DCXR	51181	0.2325	0.3317	dicarbonyl/L-xylulose reductase
5524	LOH12CR2	503693	0.2325	0.1780	loss of heterozygosity, 12, chromosomal region 2 (non-protein coding)
5525	LOC440356	440356	0.2325	0.3297	uncharacterized LOC440356
5526	WDFY3-AS2	404201	0.2325	0.2029	WDFY3 antisense RNA 2 (non-protein coding)
5527	SHISA2	387914	0.2325	0.1040	shisa homolog 2 (Xenopus laevis)
5528	SLC35F4	341880	0.2325	0.1486	solute carrier family 35, member F4
5529	OBP2A	29991	0.2325	0.3197	odorant binding protein 2A
5530	VPREB3	29802	0.2325	0.2816	pre-B lymphocyte 3
5531	HCG22	285834	0.2325	0.3055	HLA complex group 22 (non-protein coding)
5532	GNAI2	2771	0.2325	0.3563	guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 2
5533	ATP6V1C2	245973	0.2325	0.1232	ATPase, H+ transporting, lysosomal 42kDa, V1 subunit C2
5534	GGA3	23163	0.2325	0.2879	golgi-associated, gamma adaptin ear containing, ARF binding protein 3
5535	SORCS3	22986	0.2325	0.2438	sortilin-related VPS10 domain containing receptor 3
5536	ERCC2	2068	0.2325	0.3314	excision repair cross-complementing rodent repair deficiency, complementation group 2
5537	SYNPO2	171024	0.2325	0.2631	synaptopodin 2
5538	ANKRD35	148741	0.2325	0.1753	ankyrin repeat domain 35
5539	C17ORF76-AS1	125144	0.2325	0.2240	C17orf76 antisense RNA 1 (non-protein coding)
5540	SDR9C7	121214	0.2325	0.2391	short chain dehydrogenase/reductase family 9C, member 7
5541	PTPN21	11099	0.2325	0.2886	protein tyrosine phosphatase, non-receptor type 21
5542	NMU	10874	0.2325	0.1895	neuromedin U
5543	ECEL1	9427	0.2300	0.3550	endothelin converting enzyme-like 1
5544	ZNF479	90827	0.2300	0.1284	zinc finger protein 479
5545	CLDN9	9080	0.2300	0.3803	claudin 9
5546	TICRR	90381	0.2300	0.2930	TOPBP1-interacting checkpoint and replication regulator
5547	GYG2	8908	0.2300	0.2149	glycogenin 2
5548	MYCBPAP	84073	0.2300	0.2882	MYCBP associated protein
5549	IQCA1	79781	0.2300	0.3098	IQ motif containing with AAA domain 1
5550	TAL2	6887	0.2300	0.3257	T-cell acute lymphocytic leukemia 2
5551	SOX3	6658	0.2300	0.3206	SRY (sex determining region Y)-box 3
5552	SLC4A2	6522	0.2300	0.3252	solute carrier family 4, anion exchanger, member 2 (erythrocyte membrane protein band 3-like 1)
5553	ABHD4	63874	0.2300	0.3300	abhydrolase domain containing 4
5554	S100A9	6280	0.2300	0.2272	S100 calcium binding protein A9
5555	PRDM12	59335	0.2300	0.3401	PR domain containing 12
5556	PTPN6	5777	0.2300	0.2767	protein tyrosine phosphatase, non-receptor type 6
5557	SRGAP1	57522	0.2300	0.2439	SLIT-ROBO Rho GTPase activating protein 1
5558	VN1R1	57191	0.2300	0.2880	vomeronasal 1 receptor 1
5559	RETN	56729	0.2300	0.3077	resistin
5560	TEX13A	56157	0.2300	0.3597	testis expressed 13A
5561	ZNF821	55565	0.2300	0.3441	zinc finger protein 821
5562	PPBP	5473	0.2300	0.1322	pro-platelet basic protein (chemokine (C-X-C motif) ligand 7)
5563	TRAPPC2L	51693	0.2300	0.3600	trafficking protein particle complex 2-like
5564	NGFR	4804	0.2300	0.3184	nerve growth factor receptor
5565	MYO1F	4542	0.2300	0.2701	myosin IF
5566	ZYG11A	440590	0.2300	0.1188	zyg-11 homolog A (C. elegans)
5567	AFF3	3899	0.2300	0.3065	AF4/FMR2 family, member 3
5568	ZFP57	346171	0.2300	0.2541	zinc finger protein 57 homolog (mouse)
5569	HIP1	3092	0.2300	0.2468	huntingtin interacting protein 1
5570	GSTM3	2947	0.2300	0.2165	glutathione S-transferase mu 3 (brain)
5571	STPG2	285555	0.2300	0.2558	sperm-tail PG-rich repeat containing 2
5572	LOC285401	285401	0.2300	1.0000	uncharacterized LOC285401
5573	GPR17	2840	0.2300	0.3469	G protein-coupled receptor 17
5574	MUC19	283463	0.2300	1.0000	mucin 19, oligomeric
5575	GML	2765	0.2300	0.3473	glycosylphosphatidylinositol anchored molecule like protein
5576	HCAR1	27198	0.2300	0.1689	hydroxycarboxylic acid receptor 1
5577	ATP6V0D2	245972	0.2300	0.2253	ATPase, H+ transporting, lysosomal 38kDa, V0 subunit d2
5578	UNC13A	23025	0.2300	0.3411	unc-13 homolog A (C. elegans)
5579	PLA2R1	22925	0.2300	0.2232	phospholipase A2 receptor 1, 180kDa
5580	MECOM	2122	0.2300	0.1920	MDS1 and EVI1 complex locus
5581	TIGD4	201798	0.2300	0.1811	tigger transposable element derived 4
5582	DAO	1610	0.2300	0.3443	D-amino-acid oxidase
5583	NKX2-5	1482	0.2300	0.3507	NK2 homeobox 5
5584	FRMPD2	143162	0.2300	1.0000	FERM and PDZ domain containing 2
5585	UBE2QL1	134111	0.2300	0.1407	ubiquitin-conjugating enzyme E2Q family-like 1
5586	ANO4	121601	0.2300	0.1637	anoctamin 4
5587	SLC22A12	116085	0.2300	0.3153	solute carrier family 22 (organic anion/urate transporter), member 12
5588	C21ORF90	114043	0.2300	0.3104	chromosome 21 open reading frame 90
5589	GTF2A1L	11036	0.2300	1.0000	general transcription factor IIA, 1-like
5590	LOC100129794	100129794	0.2300	0.1669	uncharacterized LOC100129794
5591	SRRM2-AS1	100128788	0.2300	1.0000	SRRM2 antisense RNA 1 (non-protein coding)
5592	UBAP2L	9898	0.2275	0.3537	ubiquitin associated protein 2-like
5593	UBXN11	91544	0.2275	0.2878	UBX domain protein 11
5594	DIRAS3	9077	0.2275	0.1624	DIRAS family, GTP-binding RAS-like 3
5595	PDE5A	8654	0.2275	0.2957	phosphodiesterase 5A, cGMP-specific
5596	CA11	770	0.2275	0.2807	carbonic anhydrase XI
5597	SLC9A3	6550	0.2275	0.3354	solute carrier family 9, subfamily A (NHE3, cation proton antiporter 3), member 3
5598	MMP25	64386	0.2275	0.3559	matrix metallopeptidase 25
5599	RBMS2	5939	0.2275	0.3081	RNA binding motif, single stranded interacting protein 2
5600	KIAA1522	57648	0.2275	0.2597	KIAA1522
5601	NLGN4X	57502	0.2275	0.1432	neuroligin 4, X-linked
5602	MS4A12	54860	0.2275	0.2906	membrane-spanning 4-domains, subfamily A, member 12
5603	LEPROT	54741	0.2275	0.4039	leptin receptor overlapping transcript
5604	FEV	54738	0.2275	0.3658	FEV (ETS oncogene family)
5605	CHMP3	51652	0.2275	0.3598	charged multivesicular body protein 3
5606	TCEB3B	51224	0.2275	0.3470	transcription elongation factor B polypeptide 3B (elongin A2)
5607	CPA4	51200	0.2275	0.2395	carboxypeptidase A4
5608	HEBP1	50865	0.2275	0.3844	heme binding protein 1
5609	PODXL2	50512	0.2275	0.3051	podocalyxin-like 2
5610	MCM7	4176	0.2275	0.3923	minichromosome maintenance complex component 7
5611	CRIP3	401262	0.2275	0.2248	cysteine-rich protein 3
5612	FBLL1	345630	0.2275	0.2070	fibrillarin-like 1
5613	LINC00326	285735	0.2275	0.2092	long intergenic non-protein coding RNA 326
5614	CXXC11	285093	0.2275	0.2964	CXXC finger protein 11
5615	KCNMB4	27345	0.2275	0.2055	potassium large conductance calcium-activated channel, subfamily M, beta member 4
5616	C4ORF22	255119	0.2275	0.1318	chromosome 4 open reading frame 22
5617	FMOD	2331	0.2275	0.3017	fibromodulin
5618	TTC39A	22996	0.2275	0.1682	tetratricopeptide repeat domain 39A
5619	STX2	2054	0.2275	0.3439	syntaxin 2
5620	FLCN	201163	0.2275	0.1772	folliculin
5621	DOCK3	1795	0.2275	0.2101	dedicator of cytokinesis 3
5622	DPPA2	151871	0.2275	0.1867	developmental pluripotency associated 2
5623	CTSG	1511	0.2275	0.3303	cathepsin G
5624	C1ORF51	148523	0.2275	0.1371	chromosome 1 open reading frame 51
5625	CNN1	1264	0.2275	0.2943	calponin 1, basic, smooth muscle
5626	NXPE1	120400	0.2275	0.3055	neurexophilin and PC-esterase domain family, member 1
5627	SSX2IP	117178	0.2275	0.4194	synovial sarcoma, X breakpoint 2 interacting protein
5628	SOX30	11063	0.2275	0.1239	SRY (sex determining region Y)-box 30
5629	SLC26A1	10861	0.2275	0.3629	solute carrier family 26 (sulfate transporter), member 1
5630	LOC100288721	100288721	0.2275	1.0000	uncharacterized LOC100288721
5631	LOC100130264	100130264	0.2275	0.3058	uncharacterized LOC100130264
5632	SEC14L5	9717	0.2250	0.2597	SEC14-like 5 (S. cerevisiae)
5633	CD37	951	0.2250	0.2641	CD37 molecule
5634	OPALIN	93377	0.2250	0.2554	oligodendrocytic myelin paranodal and inner loop protein
5635	MYPN	84665	0.2250	0.2495	myopalladin
5636	KRTAP9-9	81870	0.2250	0.2834	keratin associated protein 9-9
5637	LY6G6C	80740	0.2250	0.3611	lymphocyte antigen 6 complex, locus G6C
5638	SLC30A2	7780	0.2250	0.3432	solute carrier family 30 (zinc transporter), member 2
5639	CACNA1E	777	0.2250	0.3639	calcium channel, voltage-dependent, R type, alpha 1E subunit
5640	LOC729732	729732	0.2250	1.0000	uncharacterized LOC729732
5641	SNCG	6623	0.2250	0.3649	synuclein, gamma (breast cancer-specific protein 1)
5642	ACTR3C	653857	0.2250	1.0000	ARP3 actin-related protein 3 homolog C (yeast)
5643	SLC6A7	6534	0.2250	0.3565	solute carrier family 6 (neurotransmitter transporter, L-proline), member 7
5644	FLJ36848	647115	0.2250	1.0000	uncharacterized LOC647115
5645	RPL23AP53	644128	0.2250	1.0000	ribosomal protein L23a pseudogene 53
5646	LOC643923	643923	0.2250	0.3033	uncharacterized LOC643923
