Rank	Gene	Entrez ID	Coexpression Score	P-Value	Description
3909	ACTR10	55860	0.6000	0.4018	actin-related protein 10 homolog (S. cerevisiae)
3910	DRP2	1821	0.5995	0.2882	dystrophin related protein 2
3911	HIST1H4C	8364	0.5994	0.2397	histone cluster 1, H4c
3912	PPIL1	51645	0.5992	0.3582	peptidylprolyl isomerase (cyclophilin)-like 1
3913	INF2	64423	0.5992	0.2732	inverted formin, FH2 and WH2 domain containing
3914	AZI2	64343	0.5991	0.3809	5-azacytidine induced 2
3915	KCNT2	343450	0.5987	0.1448	potassium channel, subfamily T, member 2
3916	ZNF414	84330	0.5982	0.1358	zinc finger protein 414
3917	RFPL1-AS1	10740	0.5981	0.0476	RFPL1 antisense RNA 1 (non-protein coding)
3918	SHFM1	7979	0.5976	0.2859	split hand/foot malformation (ectrodactyly) type 1
3919	SERTAD4-AS1	574036	0.5974	0.0828	SERTAD4 antisense RNA 1 (non-protein coding)
3920	C12ORF55	144535	0.5956	0.0436	chromosome 12 open reading frame 55
3921	RBM39	9584	0.5956	0.3582	RNA binding motif protein 39
3922	ADCK1	57143	0.5947	0.1778	aarF domain containing kinase 1
3923	C6ORF141	135398	0.5946	1.0000	chromosome 6 open reading frame 141
3924	SDC3	9672	0.5945	0.1883	syndecan 3
3925	BRWD1	54014	0.5941	0.3588	bromodomain and WD repeat domain containing 1
3926	RTN4RL2	349667	0.5940	0.2079	reticulon 4 receptor-like 2
3927	MGAT4A	11320	0.5939	0.2038	mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme A
3928	LRFN3	79414	0.5929	0.1940	leucine rich repeat and fibronectin type III domain containing 3
3929	DDX19B	11269	0.5926	1.0000	DEAD (Asp-Glu-Ala-Asp) box polypeptide 19B
3930	PIK3R4	30849	0.5923	0.4166	phosphoinositide-3-kinase, regulatory subunit 4
3931	UCHL3	7347	0.5923	0.3604	ubiquitin carboxyl-terminal esterase L3 (ubiquitin thiolesterase)
3932	CMC2	56942	0.5923	0.3354	COX assembly mitochondrial protein 2 homolog (S. cerevisiae)
3933	ADRBK2	157	0.5922	0.1251	adrenergic, beta, receptor kinase 2
3934	LOC728431	728431	0.5913	0.1506	uncharacterized LOC728431
3935	BEND6	221336	0.5911	0.1461	BEN domain containing 6
3936	CCDC75	253635	0.5909	0.1534	coiled-coil domain containing 75
3937	UBXN7	26043	0.5904	0.3377	UBX domain protein 7
3938	KCNQ5	56479	0.5899	0.0343	potassium voltage-gated channel, KQT-like subfamily, member 5
3939	DGCR11	25786	0.5897	0.2323	DiGeorge syndrome critical region gene 11 (non-protein coding)
3940	VTA1	51534	0.5888	0.4198	Vps20-associated 1 homolog (S. cerevisiae)
3941	SNRPE	6635	0.5886	0.1639	small nuclear ribonucleoprotein polypeptide E
3942	C9ORF123	90871	0.5884	0.2709	chromosome 9 open reading frame 123
3943	FLJ22184	80164	0.5873	0.3184	putative uncharacterized protein FLJ22184
3944	TRPC6	7225	0.5873	0.1410	transient receptor potential cation channel, subfamily C, member 6
3945	IAH1	285148	0.5870	0.2851	isoamyl acetate-hydrolyzing esterase 1 homolog (S. cerevisiae)
3946	ANXA6	309	0.5870	0.2119	annexin A6
3947	PIP5KL1	138429	0.5863	1.0000	phosphatidylinositol-4-phosphate 5-kinase-like 1
3948	EIF5A	1984	0.5853	0.1712	eukaryotic translation initiation factor 5A
3949	SRFBP1	153443	0.5846	0.4112	serum response factor binding protein 1
3950	ALDH2	217	0.5844	0.1771	aldehyde dehydrogenase 2 family (mitochondrial)
3951	FAM183A	440585	0.5837	1.0000	family with sequence similarity 183, member A
3952	ZNF623	9831	0.5837	1.0000	zinc finger protein 623
3953	RIMS1	22999	0.5834	0.2016	regulating synaptic membrane exocytosis 1
3954	RAD21	5885	0.5821	0.3907	RAD21 homolog (S. pombe)
3955	MYH1	4619	0.5813	0.0963	myosin, heavy chain 1, skeletal muscle, adult
3956	RBL1	5933	0.5812	0.2211	retinoblastoma-like 1 (p107)
3957	GNG11	2791	0.5809	0.1941	guanine nucleotide binding protein (G protein), gamma 11
3958	MECOM	2122	0.5808	0.0862	MDS1 and EVI1 complex locus
3959	TP63	8626	0.5805	0.2631	tumor protein p63
3960	EIF2A	83939	0.5803	0.3690	eukaryotic translation initiation factor 2A, 65kDa
3961	TBX19	9095	0.5802	0.1792	T-box 19
3962	NUP153	9972	0.5801	0.4015	nucleoporin 153kDa
3963	AP1M2	10053	0.5784	0.2465	adaptor-related protein complex 1, mu 2 subunit
3964	ZDHHC3	51304	0.5782	0.1881	zinc finger, DHHC-type containing 3
3965	LRRC48	83450	0.5776	0.2138	leucine rich repeat containing 48
3966	AMY2B	280	0.5772	0.2882	amylase, alpha 2B (pancreatic)
3967	TRAPPC1	58485	0.5764	0.2706	trafficking protein particle complex 1
3968	UFM1	51569	0.5755	0.3536	ubiquitin-fold modifier 1
3969	CCDC7	221016	0.5751	0.0915	coiled-coil domain containing 7
3970	NOG	9241	0.5749	0.0343	noggin
3971	HIST1H2AG	8969	0.5746	0.0693	histone cluster 1, H2ag
3972	ACPL2	92370	0.5743	0.2553	acid phosphatase-like 2
3973	ZNF207	7756	0.5741	0.3831	zinc finger protein 207
3974	SUDS3	64426	0.5739	0.3699	suppressor of defective silencing 3 homolog (S. cerevisiae)
3975	SPSB1	80176	0.5735	0.1881	splA/ryanodine receptor domain and SOCS box containing 1
3976	SEMA4B	10509	0.5733	0.1705	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4B
3977	CRCT1	54544	0.5732	0.1959	cysteine-rich C-terminal 1
3978	ZNF33B	7582	0.5730	0.2945	zinc finger protein 33B
3979	RNF150	57484	0.5725	0.1076	ring finger protein 150
3980	SPIC	121599	0.5718	0.0155	Spi-C transcription factor (Spi-1/PU.1 related)
3981	PCSK6	5046	0.5716	0.2614	proprotein convertase subtilisin/kexin type 6
3982	RCCD1	91433	0.5713	0.1869	RCC1 domain containing 1
3983	WISP2	8839	0.5713	0.2610	WNT1 inducible signaling pathway protein 2
3984	CEACAM5	1048	0.5709	0.1444	carcinoembryonic antigen-related cell adhesion molecule 5
3985	CDH20	28316	0.5708	0.1571	cadherin 20, type 2
3986	RFX3	5991	0.5704	0.1620	regulatory factor X, 3 (influences HLA class II expression)
3987	TBC1D12	23232	0.5698	0.2692	TBC1 domain family, member 12
3988	TNFRSF21	27242	0.5697	0.1511	tumor necrosis factor receptor superfamily, member 21
3989	CASQ1	844	0.5695	0.1671	calsequestrin 1 (fast-twitch, skeletal muscle)
3990	PMEPA1	56937	0.5690	0.1371	prostate transmembrane protein, androgen induced 1
3991	TNKS2	80351	0.5675	0.3779	tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase 2
3992	PDIA5	10954	0.5667	0.2070	protein disulfide isomerase family A, member 5
3993	CAPN5	726	0.5666	0.2827	calpain 5
3994	SYNPO2	171024	0.5663	0.1770	synaptopodin 2
3995	SRSF7	6432	0.5660	0.3969	serine/arginine-rich splicing factor 7
3996	MIA2	117153	0.5655	0.2043	melanoma inhibitory activity 2
3997	KRAS	3845	0.5654	0.3475	v-Ki-ras2 Kirsten rat sarcoma viral oncogene homolog
3998	SPG21	51324	0.5649	0.3446	spastic paraplegia 21 (autosomal recessive, Mast syndrome)
3999	CENPW	387103	0.5645	0.3001	centromere protein W
4000	C1QTNF1	114897	0.5641	0.2998	C1q and tumor necrosis factor related protein 1
4001	SEC61A1	29927	0.5638	0.2823	Sec61 alpha 1 subunit (S. cerevisiae)
4002	SLC25A20	788	0.5630	0.2148	solute carrier family 25 (carnitine/acylcarnitine translocase), member 20
4003	GPR142	350383	0.5619	1.0000	G protein-coupled receptor 142
4004	IFFO2	126917	0.5616	0.1086	intermediate filament family orphan 2
4005	UGT2B7	7364	0.5614	1.0000	UDP glucuronosyltransferase 2 family, polypeptide B7
4006	NDUFA1	4694	0.5610	0.2713	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 1, 7.5kDa
4007	ADRA2A	150	0.5608	0.1375	adrenoceptor alpha 2A
4008	RNF11	26994	0.5589	0.3447	ring finger protein 11
4009	ADCY6	112	0.5587	0.2157	adenylate cyclase 6
4010	ZMYM6	9204	0.5586	0.3611	zinc finger, MYM-type 6
4011	STX1A	6804	0.5585	0.2188	syntaxin 1A (brain)
4012	MLL	4297	0.5583	0.2314	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila)
4013	TMEM38A	79041	0.5576	1.0000	transmembrane protein 38A
4014	SH3GLB2	56904	0.5571	0.2444	SH3-domain GRB2-like endophilin B2
4015	HTR3E	285242	0.5567	1.0000	5-hydroxytryptamine (serotonin) receptor 3E, ionotropic
4016	SOX2	6657	0.5563	0.1606	SRY (sex determining region Y)-box 2
4017	ERBB3	2065	0.5563	0.1435	v-erb-b2 erythroblastic leukemia viral oncogene homolog 3 (avian)
4018	VMA21	203547	0.5562	0.3646	VMA21 vacuolar H+-ATPase homolog (S. cerevisiae)
4019	PXMP2	5827	0.5561	0.2198	peroxisomal membrane protein 2, 22kDa
4020	HIST1H2BH	8345	0.5556	0.0858	histone cluster 1, H2bh
4021	MGA	23269	0.5555	0.3456	MAX gene associated
4022	ZC3H6	376940	0.5554	0.2919	zinc finger CCCH-type containing 6
4023	IFNGR1	3459	0.5549	0.3413	interferon gamma receptor 1
4024	D4S234E	27065	0.5546	0.0913	DNA segment on chromosome 4 (unique) 234 expressed sequence
4025	COX7B	1349	0.5544	0.3153	cytochrome c oxidase subunit VIIb
4026	SNAPC3	6619	0.5544	0.3422	small nuclear RNA activating complex, polypeptide 3, 50kDa
4027	LRRC8D	55144	0.5542	0.3050	leucine rich repeat containing 8 family, member D
4028	ZNF395	55893	0.5541	0.1865	zinc finger protein 395
4029	RAD51D	5892	0.5532	0.1458	RAD51 homolog D (S. cerevisiae)
4030	NFYA	4800	0.5530	0.2797	nuclear transcription factor Y, alpha
4031	ZSWIM2	151112	0.5529	0.0708	zinc finger, SWIM-type containing 2
4032	CYP2B6	1555	0.5529	0.1798	cytochrome P450, family 2, subfamily B, polypeptide 6
4033	TBL1Y	90665	0.5529	0.1466	transducin (beta)-like 1, Y-linked
4034	SAP30L	79685	0.5521	0.3199	SAP30-like
4035	MAB21L3	126868	0.5516	0.0271	mab-21-like 3 (C. elegans)
4036	LINC00483	55018	0.5513	0.1810	long intergenic non-protein coding RNA 483
4037	TREML4	285852	0.5508	0.0231	triggering receptor expressed on myeloid cells-like 4
4038	CBX6	23466	0.5507	0.1771	chromobox homolog 6
4039	C7ORF63	79846	0.5502	0.1462	chromosome 7 open reading frame 63
4040	SLC9A2	6549	0.5501	0.1618	solute carrier family 9, subfamily A (NHE2, cation proton antiporter 2), member 2
4041	FBXO3	26273	0.5499	0.4176	F-box protein 3
4042	PNLIPRP3	119548	0.5494	0.0773	pancreatic lipase-related protein 3
4043	ERCC4	2072	0.5493	0.2573	excision repair cross-complementing rodent repair deficiency, complementation group 4
4044	RNF19A	25897	0.5492	0.2519	ring finger protein 19A, E3 ubiquitin protein ligase
4045	PPBP	5473	0.5489	0.0645	pro-platelet basic protein (chemokine (C-X-C motif) ligand 7)
4046	MRPL13	28998	0.5486	0.3826	mitochondrial ribosomal protein L13
4047	C11ORF85	283129	0.5485	0.0983	chromosome 11 open reading frame 85
4048	LONRF2	164832	0.5481	0.1057	LON peptidase N-terminal domain and ring finger 2
4049	PCDHGA7	56108	0.5480	1.0000	protocadherin gamma subfamily A, 7
4050	LMNB1	4001	0.5480	0.2866	lamin B1
4051	HOXB-AS3	404266	0.5479	1.0000	HOXB cluster antisense RNA 3 (non-protein coding)
4052	CHMP4B	128866	0.5479	0.1963	charged multivesicular body protein 4B
4053	LYN	4067	0.5478	0.2346	v-yes-1 Yamaguchi sarcoma viral related oncogene homolog
4054	ZNF573	126231	0.5473	0.3009	zinc finger protein 573
4055	PCBD2	84105	0.5473	0.2122	pterin-4 alpha-carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1) 2
4056	GNG2	54331	0.5467	0.1705	guanine nucleotide binding protein (G protein), gamma 2
4057	ZNF429	353088	0.5466	1.0000	zinc finger protein 429
4058	ST13	6767	0.5462	0.3867	suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein)
4059	C14ORF118	55668	0.5458	0.1939	chromosome 14 open reading frame 118
4060	PRKCI	5584	0.5458	0.3356	protein kinase C, iota
4061	FBXL14	144699	0.5458	0.1074	F-box and leucine-rich repeat protein 14
4062	CHST11	50515	0.5457	0.1506	carbohydrate (chondroitin 4) sulfotransferase 11
4063	MDH1B	130752	0.5447	0.1397	malate dehydrogenase 1B, NAD (soluble)
4064	MOV10L1	54456	0.5444	0.1918	Mov10l1, Moloney leukemia virus 10-like 1, homolog (mouse)
4065	LOC100134259	100134259	0.5442	0.2313	uncharacterized LOC100134259
4066	UNC5D	137970	0.5439	1.0000	unc-5 homolog D (C. elegans)
4067	PTPN1	5770	0.5435	0.1870	protein tyrosine phosphatase, non-receptor type 1
4068	RTKN2	219790	0.5435	0.1974	rhotekin 2
4069	BHLHE23	128408	0.5429	0.1674	basic helix-loop-helix family, member e23
4070	SUOX	6821	0.5427	0.1959	sulfite oxidase
4071	BTF3L4	91408	0.5423	0.3208	basic transcription factor 3-like 4
4072	SP4	6671	0.5420	0.2324	Sp4 transcription factor
4073	RAB3C	115827	0.5410	0.0373	RAB3C, member RAS oncogene family
4074	SOCS3	9021	0.5406	0.2309	suppressor of cytokine signaling 3
4075	CFHR2	3080	0.5402	0.1045	complement factor H-related 2
4076	FAM150A	389658	0.5402	1.0000	family with sequence similarity 150, member A
4077	KLHDC7A	127707	0.5394	0.2304	kelch domain containing 7A
4078	RPRD1B	58490	0.5392	0.2571	regulation of nuclear pre-mRNA domain containing 1B
4079	KCNK3	3777	0.5391	0.2987	potassium channel, subfamily K, member 3
4080	KDM4B	23030	0.5373	0.2067	lysine (K)-specific demethylase 4B
4081	GOT1L1	137362	0.5372	0.1260	glutamic-oxaloacetic transaminase 1-like 1
4082	SERPINI2	5276	0.5372	0.0974	serpin peptidase inhibitor, clade I (pancpin), member 2
4083	ZNF660	285349	0.5371	0.0932	zinc finger protein 660
4084	APOM	55937	0.5371	0.1692	apolipoprotein M
4085	AFM	173	0.5370	0.1253	afamin
4086	COX7A2L	9167	0.5359	0.3032	cytochrome c oxidase subunit VIIa polypeptide 2 like
4087	CCDC79	283847	0.5358	0.1052	coiled-coil domain containing 79
4088	ANKS3	124401	0.5356	0.1957	ankyrin repeat and sterile alpha motif domain containing 3
4089	KRT8	3856	0.5356	1.0000	keratin 8
4090	ARL2BP	23568	0.5351	0.2931	ADP-ribosylation factor-like 2 binding protein
4091	SLC6A1	6529	0.5350	0.1460	solute carrier family 6 (neurotransmitter transporter, GABA), member 1
4092	POLR2L	5441	0.5345	0.2727	polymerase (RNA) II (DNA directed) polypeptide L, 7.6kDa
4093	OBSL1	23363	0.5340	0.2026	obscurin-like 1
4094	RYBP	23429	0.5338	0.2998	RING1 and YY1 binding protein
4095	CLEC4A	50856	0.5337	0.1836	C-type lectin domain family 4, member A
4096	SNX2	6643	0.5337	0.4179	sorting nexin 2
4097	CNN2	1265	0.5331	0.2066	calponin 2
4098	PKIB	5570	0.5323	0.0917	protein kinase (cAMP-dependent, catalytic) inhibitor beta
4099	RNF26	79102	0.5318	0.2842	ring finger protein 26
4100	ITPRIPL2	162073	0.5316	0.1941	inositol 1,4,5-trisphosphate receptor interacting protein-like 2
4101	CYP4F3	4051	0.5315	1.0000	cytochrome P450, family 4, subfamily F, polypeptide 3
4102	LOC100287628	100287628	0.5314	0.1284	uncharacterized LOC100287628
4103	DLG2	1740	0.5313	0.1961	discs, large homolog 2 (Drosophila)
4104	FLOT2	2319	0.5309	0.2567	flotillin 2
4105	ENOSF1	55556	0.5301	0.2621	enolase superfamily member 1
4106	METTL20	254013	0.5294	0.1201	methyltransferase like 20
4107	LOC100128361	100128361	0.5290	0.1647	uncharacterized LOC100128361
4108	TAGLN2	8407	0.5280	0.2439	transgelin 2
4109	CDC16	8881	0.5279	0.3995	cell division cycle 16 homolog (S. cerevisiae)
4110	SMAP2	64744	0.5275	0.2096	small ArfGAP2
4111	C10ORF88	80007	0.5272	0.3762	chromosome 10 open reading frame 88
4112	STAT2	6773	0.5271	0.2359	signal transducer and activator of transcription 2, 113kDa
4113	THYN1	29087	0.5270	0.3324	thymocyte nuclear protein 1
4114	NIPSNAP3B	55335	0.5270	0.2354	nipsnap homolog 3B (C. elegans)
4115	MAN2B2	23324	0.5264	0.2592	mannosidase, alpha, class 2B, member 2
4116	SRGAP3	9901	0.5263	0.1780	SLIT-ROBO Rho GTPase activating protein 3
4117	HDDC2	51020	0.5260	0.3275	HD domain containing 2
4118	UGT3A2	167127	0.5258	1.0000	UDP glycosyltransferase 3 family, polypeptide A2
4119	HHIP	64399	0.5256	0.0825	hedgehog interacting protein
4120	ZNF862	643641	0.5255	0.2405	zinc finger protein 862
4121	CATSPER3	347732	0.5254	0.0638	cation channel, sperm associated 3
4122	LRRC28	123355	0.5253	0.1973	leucine rich repeat containing 28
4123	GLUL	2752	0.5252	0.1906	glutamate-ammonia ligase
4124	PCNXL4	64430	0.5250	0.4323	pecanex-like 4 (Drosophila)
4125	TACSTD2	4070	0.5246	0.1087	tumor-associated calcium signal transducer 2
4126	TGM2	7052	0.5245	0.2115	transglutaminase 2 (C polypeptide, protein-glutamine-gamma-glutamyltransferase)
4127	C6ORF57	135154	0.5242	0.2489	chromosome 6 open reading frame 57
4128	OR13D1	286365	0.5234	1.0000	olfactory receptor, family 13, subfamily D, member 1
4129	IQSEC1	9922	0.5233	0.2204	IQ motif and Sec7 domain 1
4130	CTBP2	1488	0.5231	0.1104	C-terminal binding protein 2
4131	ATP7B	540	0.5231	0.1439	ATPase, Cu++ transporting, beta polypeptide
4132	NAP1L1	4673	0.5228	0.3852	nucleosome assembly protein 1-like 1
4133	TMEM178A	130733	0.5217	0.1154	transmembrane protein 178A
4134	BAG4	9530	0.5215	0.2870	BCL2-associated athanogene 4
4135	FKBP3	2287	0.5211	0.3928	FK506 binding protein 3, 25kDa
4136	GBA3	57733	0.5209	0.1592	glucosidase, beta, acid 3 (cytosolic)
4137	ATG12	9140	0.5208	0.3374	autophagy related 12
4138	OGG1	4968	0.5204	0.1746	8-oxoguanine DNA glycosylase
4139	ADCY7	113	0.5193	0.2313	adenylate cyclase 7
4140	SGCB	6443	0.5192	0.2837	sarcoglycan, beta (43kDa dystrophin-associated glycoprotein)
4141	MKX	283078	0.5189	0.0646	mohawk homeobox
4142	ADCY5	111	0.5189	0.1356	adenylate cyclase 5
4143	TTF2	8458	0.5185	0.3814	transcription termination factor, RNA polymerase II
4144	FAM35A	54537	0.5180	0.4045	family with sequence similarity 35, member A
4145	PCDHGB4	8641	0.5177	1.0000	protocadherin gamma subfamily B, 4
4146	RNF20	56254	0.5163	0.4282	ring finger protein 20, E3 ubiquitin protein ligase
4147	C1ORF227	149643	0.5155	0.1135	chromosome 1 open reading frame 227
4148	ACTC1	70	0.5153	0.1304	actin, alpha, cardiac muscle 1
4149	MYOCD	93649	0.5150	0.0784	myocardin
4150	HABP2	3026	0.5149	0.2773	hyaluronan binding protein 2
4151	ZNRF1	84937	0.5141	0.1466	zinc and ring finger 1, E3 ubiquitin protein ligase
4152	ADTRP	84830	0.5139	0.0794	androgen-dependent TFPI-regulating protein
4153	KIT	3815	0.5137	0.1203	v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog
4154	MNF1	84300	0.5136	0.3081	mitochondrial nucleoid factor 1
4155	PTPRD	5789	0.5134	0.1512	protein tyrosine phosphatase, receptor type, D
4156	RBM46	166863	0.5129	0.0274	RNA binding motif protein 46
4157	PCSK1	5122	0.5128	0.0988	proprotein convertase subtilisin/kexin type 1
4158	C17ORF98	388381	0.5126	0.0404	chromosome 17 open reading frame 98
4159	MPP7	143098	0.5108	0.2003	membrane protein, palmitoylated 7 (MAGUK p55 subfamily member 7)
4160	TSHZ1	10194	0.5106	0.2706	teashirt zinc finger homeobox 1
4161	SERPINB7	8710	0.5105	0.1320	serpin peptidase inhibitor, clade B (ovalbumin), member 7
4162	SELE	6401	0.5103	0.1054	selectin E
4163	SRI	6717	0.5092	0.3841	sorcin
4164	CECR7	100130418	0.5090	0.1329	cat eye syndrome chromosome region, candidate 7 (non-protein coding)
4165	ZNF41	7592	0.5088	0.2358	zinc finger protein 41
4166	ARX	170302	0.5080	0.0683	aristaless related homeobox
4167	BDKRB2	624	0.5069	0.1627	bradykinin receptor B2
4168	DNAJC15	29103	0.5069	0.3185	DnaJ (Hsp40) homolog, subfamily C, member 15
4169	LOC100130815	100130815	0.5067	1.0000	uncharacterized LOC100130815
4170	CASP2	835	0.5066	0.2028	caspase 2, apoptosis-related cysteine peptidase
4171	CCDC122	160857	0.5066	1.0000	coiled-coil domain containing 122
4172	KIAA0528	9847	0.5061	0.4095	KIAA0528
4173	SLC39A10	57181	0.5058	0.4035	solute carrier family 39 (zinc transporter), member 10
4174	PLEKHA8P1	51054	0.5057	0.1165	pleckstrin homology domain containing, family A member 8 pseudogene 1
4175	SLC29A4	222962	0.5053	0.1989	solute carrier family 29 (nucleoside transporters), member 4
4176	CGRRF1	10668	0.5053	0.3495	cell growth regulator with ring finger domain 1
4177	MAST4	375449	0.5051	0.1784	microtubule associated serine/threonine kinase family member 4
4178	EPHA6	285220	0.5051	0.1018	EPH receptor A6
4179	GABPB1	2553	0.5049	0.3727	GA binding protein transcription factor, beta subunit 1
4180	LINC00339	29092	0.5047	0.1366	long intergenic non-protein coding RNA 339
4181	FOPNL	123811	0.5040	0.4274	FGFR1OP N-terminal like
4182	BPGM	669	0.5038	0.3213	2,3-bisphosphoglycerate mutase
4183	USP26	83844	0.5034	0.1158	ubiquitin specific peptidase 26
4184	CHRNA9	55584	0.5032	0.1263	cholinergic receptor, nicotinic, alpha 9 (neuronal)
4185	HFM1	164045	0.5030	0.0766	HFM1, ATP-dependent DNA helicase homolog (S. cerevisiae)
4186	TMEM99	147184	0.5028	0.2154	transmembrane protein 99
4187	HCG4	54435	0.5027	0.0409	HLA complex group 4 (non-protein coding)
4188	ZSCAN2	54993	0.5026	0.1578	zinc finger and SCAN domain containing 2
4189	CNTNAP2	26047	0.5026	0.1906	contactin associated protein-like 2
4190	FBXW8	26259	0.5022	1.0000	F-box and WD repeat domain containing 8
4191	FKBP9	11328	0.5017	1.0000	FK506 binding protein 9, 63 kDa
4192	SLC25A16	8034	0.5016	0.3147	solute carrier family 25 (mitochondrial carrier; Graves disease autoantigen), member 16
4193	TUB	7275	0.5014	0.3257	tubby homolog (mouse)
4194	TMEM9B	56674	0.5012	0.3535	TMEM9 domain family, member B
4195	IL17RC	84818	0.5011	0.2986	interleukin 17 receptor C
4196	UBE2Q2P1	388165	0.5009	1.0000	ubiquitin-conjugating enzyme E2Q family member 2 pseudogene 1
4197	ANKRD36	375248	0.5004	1.0000	ankyrin repeat domain 36
4198	ATP8B5P	158381	0.4999	0.0673	ATPase, class I, type 8B, member 5, pseudogene
4199	SLC35D2	11046	0.4998	0.2582	solute carrier family 35, member D2
4200	EIF4B	1975	0.4998	1.0000	eukaryotic translation initiation factor 4B
4201	GALT	2592	0.4997	0.2229	galactose-1-phosphate uridylyltransferase
4202	UBE2V2	7336	0.4997	0.4067	ubiquitin-conjugating enzyme E2 variant 2
4203	LOC728613	728613	0.4996	0.0320	programmed cell death 6 pseudogene
4204	ZNF423	23090	0.4994	0.1236	zinc finger protein 423
4205	PSMA2	5683	0.4984	0.4043	proteasome (prosome, macropain) subunit, alpha type, 2
4206	GALNS	2588	0.4984	0.1865	galactosamine (N-acetyl)-6-sulfate sulfatase
4207	ASB9	140462	0.4983	0.0661	ankyrin repeat and SOCS box containing 9
4208	MACROD2	140733	0.4970	0.0906	MACRO domain containing 2
4209	VMAC	400673	0.4969	1.0000	vimentin-type intermediate filament associated coiled-coil protein
4210	PRKAA1	5562	0.4965	0.3803	protein kinase, AMP-activated, alpha 1 catalytic subunit
4211	PPP1R7	5510	0.4962	0.3773	protein phosphatase 1, regulatory subunit 7
4212	PIGX	54965	0.4961	0.3944	phosphatidylinositol glycan anchor biosynthesis, class X
4213	PCLO	27445	0.4955	0.1557	piccolo (presynaptic cytomatrix protein)
4214	UNC93B1	81622	0.4949	0.2172	unc-93 homolog B1 (C. elegans)
4215	ERAP1	51752	0.4949	0.3465	endoplasmic reticulum aminopeptidase 1
4216	RHOBTB2	23221	0.4947	0.2292	Rho-related BTB domain containing 2
4217	CLDND2	125875	0.4946	0.2151	claudin domain containing 2
4218	HSD17B3	3293	0.4943	0.1642	hydroxysteroid (17-beta) dehydrogenase 3
4219	LSS	4047	0.4940	0.1568	lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase)
4220	KCNJ2	3759	0.4937	0.1462	potassium inwardly-rectifying channel, subfamily J, member 2
4221	ADCY3	109	0.4937	0.1564	adenylate cyclase 3
4222	C10ORF57	80195	0.4935	0.2311	chromosome 10 open reading frame 57
4223	CTPS1	1503	0.4931	0.3575	CTP synthase 1
4224	DECR1	1666	0.4931	0.3463	2,4-dienoyl CoA reductase 1, mitochondrial
4225	CNDP2	55748	0.4922	0.2575	CNDP dipeptidase 2 (metallopeptidase M20 family)
4226	C20ORF118	140711	0.4920	0.2366	chromosome 20 open reading frame 118
4227	SLC6A6	6533	0.4920	0.1672	solute carrier family 6 (neurotransmitter transporter, taurine), member 6
4228	BCL9	607	0.4914	0.1797	B-cell CLL/lymphoma 9
4229	EEPD1	80820	0.4913	0.1713	endonuclease/exonuclease/phosphatase family domain containing 1
4230	FBXO5	26271	0.4912	0.3750	F-box protein 5
4231	BSDC1	55108	0.4908	0.2757	BSD domain containing 1
4232	EIF1AX	1964	0.4904	0.3917	eukaryotic translation initiation factor 1A, X-linked
4233	SMAD5	4090	0.4893	0.3819	SMAD family member 5
4234	ESF1	51575	0.4886	0.3830	ESF1, nucleolar pre-rRNA processing protein, homolog (S. cerevisiae)
4235	OR2W3	343171	0.4884	1.0000	olfactory receptor, family 2, subfamily W, member 3
4236	MORC1	27136	0.4863	0.1320	MORC family CW-type zinc finger 1
4237	ACBD5	91452	0.4856	0.3895	acyl-CoA binding domain containing 5
4238	GALNT11	63917	0.4856	0.2922	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 11 (GalNAc-T11)
4239	CREBZF	58487	0.4845	0.3712	CREB/ATF bZIP transcription factor
4240	TMEM100	55273	0.4845	0.1123	transmembrane protein 100
4241	PNRC1	10957	0.4843	0.2772	proline-rich nuclear receptor coactivator 1
4242	SAR1B	51128	0.4836	0.3853	SAR1 homolog B (S. cerevisiae)
4243	TFEB	7942	0.4835	0.2737	transcription factor EB
4244	BTBD1	53339	0.4833	0.4231	BTB (POZ) domain containing 1
4245	SRPR	6734	0.4833	0.2819	signal recognition particle receptor (docking protein)
4246	KLHL13	90293	0.4831	0.1707	kelch-like 13 (Drosophila)
4247	NSDHL	50814	0.4829	0.3182	NAD(P) dependent steroid dehydrogenase-like
4248	DNAJB5	25822	0.4827	0.2404	DnaJ (Hsp40) homolog, subfamily B, member 5
4249	DFFB	1677	0.4822	0.2494	DNA fragmentation factor, 40kDa, beta polypeptide (caspase-activated DNase)
4250	FAM104A	84923	0.4822	0.2221	family with sequence similarity 104, member A
4251	PDP1	54704	0.4821	0.2969	pyruvate dehyrogenase phosphatase catalytic subunit 1
4252	FKBP1A	2280	0.4819	0.2465	FK506 binding protein 1A, 12kDa
4253	LOC440981	440981	0.4819	1.0000	phospholipid scramblase-like
