Rank	Gene	Entrez ID	Coexpression Score	P-Value	Description
704	KIAA0319	9856	0.4967	0.0074	KIAA0319
705	BMPR1A	657	0.4967	0.0217	bone morphogenetic protein receptor, type IA
706	BNC1	646	0.4967	0.0051	basonuclin 1
707	ENAH	55740	0.4967	0.0203	enabled homolog (Drosophila)
708	OGN	4969	0.4967	0.0196	osteoglycin
709	LOC392288	392288	0.4967	1.0000	microtubule-associated proteins 1A/1B light chain 3B-like
710	POM121L9P	29774	0.4967	0.0043	POM121 transmembrane nucleoporin-like 9, pseudogene
711	ACSBG1	23205	0.4967	0.0021	acyl-CoA synthetase bubblegum family member 1
712	A2ML1	144568	0.4967	0.0045	alpha-2-macroglobulin-like 1
713	LINC00473	90632	0.4960	0.0012	long intergenic non-protein coding RNA 473
714	BZW1	9689	0.4950	1.0000	basic leucine zipper and W2 domains 1
715	RAB2B	84932	0.4950	0.0266	RAB2B, member RAS oncogene family
716	KRTAP2-1	81872	0.4950	0.0105	keratin associated protein 2-1
717	TFAP2B	7021	0.4950	0.0139	transcription factor AP-2 beta (activating enhancer binding protein 2 beta)
718	MMP7	4316	0.4950	0.0040	matrix metallopeptidase 7 (matrilysin, uterine)
719	NKX1-2	390010	0.4950	1.0000	NK1 homeobox 2
720	DZIP1	22873	0.4950	0.0264	DAZ interacting protein 1
721	HNRNPA1L2	144983	0.4950	1.0000	heterogeneous nuclear ribonucleoprotein A1-like 2
722	UGT2A1	10941	0.4950	1.0000	UDP glucuronosyltransferase 2 family, polypeptide A1, complex locus
723	NPEPL1	79716	0.4940	0.0669	aminopeptidase-like 1
724	NBL1	4681	0.4940	0.0275	neuroblastoma, suppression of tumorigenicity 1
725	FAM161A	84140	0.4933	0.0425	family with sequence similarity 161, member A
726	HAUS3	79441	0.4933	0.0857	HAUS augmin-like complex, subunit 3
727	SLC2A3	6515	0.4933	0.0317	solute carrier family 2 (facilitated glucose transporter), member 3
728	PCDHB15	56121	0.4933	0.0055	protocadherin beta 15
729	C9ORF173	441476	0.4933	0.0652	chromosome 9 open reading frame 173
730	HRH1	3269	0.4933	0.0323	histamine receptor H1
731	GCOM1	145781	0.4933	0.0020	GRINL1A complex locus 1
732	FLJ20021	90024	0.4917	0.0254	uncharacterized LOC90024
733	TCEAL7	56849	0.4917	0.0148	transcription elongation factor A (SII)-like 7
734	RIIAD1	284485	0.4917	0.0071	regulatory subunit of type II PKA R-subunit (RIIa) domain containing 1
735	FAT2	2196	0.4917	0.0077	FAT tumor suppressor homolog 2 (Drosophila)
736	SYNPO2	171024	0.4917	0.0380	synaptopodin 2
737	JOSD1	9929	0.4900	0.0350	Josephin domain containing 1
738	KIAA1755	85449	0.4900	0.0443	KIAA1755
739	PTP4A1	7803	0.4900	0.0490	protein tyrosine phosphatase type IVA, member 1
740	ZNF90	7643	0.4900	0.0001	zinc finger protein 90
741	RANBP10	57610	0.4900	0.0318	RAN binding protein 10
742	FLJ42393	401105	0.4900	1.0000	uncharacterized LOC401105
743	TRHDE	29953	0.4900	0.0023	thyrotropin-releasing hormone degrading enzyme
744	ETV4	2118	0.4900	0.0399	ets variant 4
745	BTG3	10950	0.4900	0.0271	BTG family, member 3
746	KCNMB2	10242	0.4900	0.0270	potassium large conductance calcium-activated channel, subfamily M, beta member 2
747	NAPB	63908	0.4883	0.0247	N-ethylmaleimide-sensitive factor attachment protein, beta
748	NHLH1	4807	0.4883	0.0900	nescient helix loop helix 1
749	FAM19A2	338811	0.4883	0.0034	family with sequence similarity 19 (chemokine (C-C motif)-like), member A2
750	EFNB3	1949	0.4883	0.0973	ephrin-B3
751	CNN1	1264	0.4883	0.0350	calponin 1, basic, smooth muscle
752	DNAJA2	10294	0.4883	0.1032	DnaJ (Hsp40) homolog, subfamily A, member 2
753	CR1L	1379	0.4880	0.0055	complement component (3b/4b) receptor 1-like
754	HIST2H2AC	8338	0.4875	1.0000	histone cluster 2, H2ac
755	ZNF732	654254	0.4875	1.0000	zinc finger protein 732
756	SLC2A14	144195	0.4875	1.0000	solute carrier family 2 (facilitated glucose transporter), member 14
757	OR10H4	126541	0.4875	1.0000	olfactory receptor, family 10, subfamily H, member 4
758	METTL21D	79609	0.4867	0.1023	methyltransferase like 21D
759	PA2G4	5036	0.4867	0.0848	proliferation-associated 2G4, 38kDa
760	TAB3	257397	0.4867	0.0621	TGF-beta activated kinase 1/MAP3K7 binding protein 3
761	PDZRN3	23024	0.4867	0.0160	PDZ domain containing ring finger 3
762	LRGUK	136332	0.4867	0.0030	leucine-rich repeats and guanylate kinase domain containing
763	SRSF8	10929	0.4867	0.0256	serine/arginine-rich splicing factor 8
764	ABCA8	10351	0.4867	0.0292	ATP-binding cassette, sub-family A (ABC1), member 8
765	WDR52	55779	0.4860	0.0285	WD repeat domain 52
766	TEX35	84066	0.4850	0.0088	testis expressed 35
767	RAD23A	5886	0.4850	0.0709	RAD23 homolog A (S. cerevisiae)
768	PAPPA	5069	0.4850	0.0429	pregnancy-associated plasma protein A, pappalysin 1
769	BEND4	389206	0.4850	0.0013	BEN domain containing 4
770	FAM210B	116151	0.4850	0.0125	family with sequence similarity 210, member B
771	TAF4B	6875	0.4833	0.0192	TAF4b RNA polymerase II, TATA box binding protein (TBP)-associated factor, 105kDa
772	AIG1	51390	0.4833	0.0282	androgen-induced 1
773	ADAMTS8	11095	0.4833	0.0469	ADAM metallopeptidase with thrombospondin type 1 motif, 8
774	FLJ23152	401236	0.4825	1.0000	uncharacterized LOC401236
775	HIST2H2AB	317772	0.4825	1.0000	histone cluster 2, H2ab
776	FAM92A1	137392	0.4820	0.0091	family with sequence similarity 92, member A1
777	CHRDL1	91851	0.4817	0.0118	chordin-like 1
778	BUD31	8896	0.4817	0.0693	BUD31 homolog (S. cerevisiae)
779	FAM83A	84985	0.4817	0.0391	family with sequence similarity 83, member A
780	PIP	5304	0.4817	0.0273	prolactin-induced protein
781	GULP1	51454	0.4817	0.0193	GULP, engulfment adaptor PTB domain containing 1
782	MAP1B	4131	0.4817	0.0411	microtubule-associated protein 1B
783	HIST1H2AE	3012	0.4817	0.0046	histone cluster 1, H2ae
784	TBCEL	219899	0.4817	0.0264	tubulin folding cofactor E-like
785	CRYM	1428	0.4817	0.0067	crystallin, mu
786	ZNF471	57573	0.4800	0.0091	zinc finger protein 471
787	SOX6	55553	0.4800	0.0076	SRY (sex determining region Y)-box 6
788	MXRA8	54587	0.4800	0.0793	matrix-remodelling associated 8
789	PAIP2	51247	0.4800	0.0811	poly(A) binding protein interacting protein 2
790	PIM3	415116	0.4800	0.0146	pim-3 oncogene
791	HMX2	3167	0.4800	0.0015	H6 family homeobox 2
792	CCDC113	29070	0.4800	0.0086	coiled-coil domain containing 113
793	ZNF454	285676	0.4800	1.0000	zinc finger protein 454
794	CDCP2	200008	0.4800	1.0000	CUB domain containing protein 2
795	CYP2D6	1565	0.4800	1.0000	cytochrome P450, family 2, subfamily D, polypeptide 6
796	JMY	133746	0.4800	0.0782	junction mediating and regulatory protein, p53 cofactor
797	EFS	10278	0.4800	0.0188	embryonal Fyn-associated substrate
798	PGAP1	80055	0.4783	0.0538	post-GPI attachment to proteins 1
799	THBS4	7060	0.4783	0.0079	thrombospondin 4
800	ASPN	54829	0.4783	0.0172	asporin
801	MORN5	254956	0.4783	0.0141	MORN repeat containing 5
802	FUT2	2524	0.4783	0.0292	fucosyltransferase 2 (secretor status included)
803	FAM217A	222826	0.4783	0.0228	family with sequence similarity 217, member A
804	AFM	173	0.4783	0.0052	afamin
805	C1ORF64	149563	0.4783	0.0243	chromosome 1 open reading frame 64
806	CPEB2	132864	0.4783	0.0540	cytoplasmic polyadenylation element binding protein 2
807	LTBP2	4053	0.4780	0.0748	latent transforming growth factor beta binding protein 2
808	AIDA	64853	0.4775	0.0948	axin interactor, dorsalization associated
809	OR6Y1	391112	0.4775	1.0000	olfactory receptor, family 6, subfamily Y, member 1
810	SKINTL	391037	0.4775	1.0000	Skint-like, pseudogene
811	LRRC9	341883	0.4775	1.0000	leucine rich repeat containing 9
812	RPL23AP82	284942	0.4775	1.0000	ribosomal protein L23a pseudogene 82
813	USP7	7874	0.4767	0.0713	ubiquitin specific peptidase 7 (herpes virus-associated)
814	MOSPD1	56180	0.4767	0.0531	motile sperm domain containing 1
815	RALGPS2	55103	0.4767	0.0122	Ral GEF with PH domain and SH3 binding motif 2
816	CNTN3	5067	0.4767	0.0064	contactin 3 (plasmacytoma associated)
817	GOLGA6A	342096	0.4767	1.0000	golgin A6 family, member A
818	TCTEX1D1	200132	0.4767	0.0007	Tctex1 domain containing 1
819	FAM84A	151354	0.4767	0.0040	family with sequence similarity 84, member A
820	KCNQ4	9132	0.4750	0.0729	potassium voltage-gated channel, KQT-like subfamily, member 4
821	STC2	8614	0.4750	0.0107	stanniocalcin 2
822	VPS37B	79720	0.4750	0.0425	vacuolar protein sorting 37 homolog B (S. cerevisiae)
823	TBX1	6899	0.4750	0.1322	T-box 1
824	BHMT	635	0.4750	0.0514	betaine--homocysteine S-methyltransferase
825	IL36G	56300	0.4750	0.0055	interleukin 36, gamma
826	MLF1	4291	0.4750	0.0129	myeloid leukemia factor 1
827	FLJ14186	401149	0.4750	1.0000	uncharacterized LOC401149
828	SMIM1	388588	0.4750	0.0430	small integral membrane protein 1
829	KRT19	3880	0.4750	0.0072	keratin 19
830	TCP11L2	255394	0.4750	0.0424	t-complex 11 (mouse)-like 2
831	KLHDC2	23588	0.4750	0.1121	kelch domain containing 2
832	ACTRT1	139741	0.4750	1.0000	actin-related protein T1
833	ADCYAP1	116	0.4750	0.0276	adenylate cyclase activating polypeptide 1 (pituitary)
834	CELA3A	10136	0.4750	0.0528	chymotrypsin-like elastase family, member 3A
835	NR1H4	9971	0.4733	0.0139	nuclear receptor subfamily 1, group H, member 4
836	PPP2R3A	5523	0.4733	0.0337	protein phosphatase 2, regulatory subunit B, alpha
837	PNN	5411	0.4733	0.1303	pinin, desmosome associated protein
838	C21ORF15	54094	0.4733	1.0000	chromosome 21 open reading frame 15
839	ZSCAN4	201516	0.4733	0.0030	zinc finger and SCAN domain containing 4
840	PGRMC1	10857	0.4733	0.0569	progesterone receptor membrane component 1
841	SHISA6	388336	0.4720	1.0000	shisa homolog 6 (Xenopus laevis)
842	CASQ2	845	0.4717	0.0699	calsequestrin 2 (cardiac muscle)
843	TMEM246	84302	0.4717	0.0043	transmembrane protein 246
844	PIP5K1B	8395	0.4717	0.0062	phosphatidylinositol-4-phosphate 5-kinase, type I, beta
845	HSF2	3298	0.4717	0.1133	heat shock transcription factor 2
846	PHF21B	112885	0.4717	0.0108	PHD finger protein 21B
847	HEPH	9843	0.4700	0.0196	hephaestin
848	TTC29	83894	0.4700	0.0017	tetratricopeptide repeat domain 29
849	TRAK2	66008	0.4700	0.0591	trafficking protein, kinesin binding 2
850	PPP3CC	5533	0.4700	0.0400	protein phosphatase 3, catalytic subunit, gamma isozyme
851	GIPC2	54810	0.4700	0.0041	GIPC PDZ domain containing family, member 2
852	ZMYND10	51364	0.4700	0.0957	zinc finger, MYND-type containing 10
853	PRSS38	339501	0.4700	1.0000	protease, serine, 38
854	RGCC	28984	0.4700	0.0099	regulator of cell cycle
855	FMO3	2328	0.4700	0.0063	flavin containing monooxygenase 3
856	FHL1	2273	0.4700	0.0282	four and a half LIM domains 1
857	CTSE	1510	0.4700	0.0258	cathepsin E
858	WDR66	144406	0.4700	0.0046	WD repeat domain 66
859	PABPC4L	132430	0.4700	0.0101	poly(A) binding protein, cytoplasmic 4-like
860	MARCH3	115123	0.4700	0.0024	membrane-associated ring finger (C3HC4) 3, E3 ubiquitin protein ligase
861	TNS1	7145	0.4683	0.0679	tensin 1
862	LOC647979	647979	0.4683	0.0813	uncharacterized LOC647979
863	PAQR5	54852	0.4683	0.0023	progestin and adipoQ receptor family member V
864	PITX1	5307	0.4683	0.0150	paired-like homeodomain 1
865	PSD3	23362	0.4683	0.0270	pleckstrin and Sec7 domain containing 3
866	RAB6C	84084	0.4675	1.0000	RAB6C, member RAS oncogene family
867	HIST1H2BO	8348	0.4667	0.0032	histone cluster 1, H2bo
868	ZNF812	729648	0.4667	1.0000	zinc finger protein 812
869	RAD23B	5887	0.4667	0.1325	RAD23 homolog B (S. cerevisiae)
870	PLEKHG1	57480	0.4667	0.0093	pleckstrin homology domain containing, family G (with RhoGef domain) member 1
871	TMEM45A	55076	0.4667	0.0331	transmembrane protein 45A
872	GID8	54994	0.4667	0.0373	GID complex subunit 8 homolog (S. cerevisiae)
873	GRAMD1C	54762	0.4667	0.0157	GRAM domain containing 1C
874	SPATA8	145946	0.4667	0.0405	spermatogenesis associated 8
875	ADH6	130	0.4667	0.0780	alcohol dehydrogenase 6 (class V)
876	FGFR1OP	11116	0.4667	0.0581	FGFR1 oncogene partner
877	FER1L4	80307	0.4660	0.0836	fer-1-like 4 (C. elegans) pseudogene
878	ZNFX1-AS1	441951	0.4660	0.0236	ZNFX1 antisense RNA 1 (non-protein coding)
879	ZNF845	91664	0.4650	1.0000	zinc finger protein 845
880	NAV2	89797	0.4650	0.0119	neuron navigator 2
881	GRTP1	79774	0.4650	0.0089	growth hormone regulated TBC protein 1
882	VTCN1	79679	0.4650	0.0050	V-set domain containing T cell activation inhibitor 1
883	SDC1	6382	0.4650	0.0135	syndecan 1
884	DCUN1D1	54165	0.4650	0.0582	DCN1, defective in cullin neddylation 1, domain containing 1 (S. cerevisiae)
885	NRD1	4898	0.4650	0.0388	nardilysin (N-arginine dibasic convertase)
886	ANKRD65	441869	0.4650	0.0238	ankyrin repeat domain 65
887	APOBEC4	403314	0.4650	0.0350	apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 4 (putative)
888	JUND	3727	0.4650	0.0419	jun D proto-oncogene
889	HNRNPK	3190	0.4650	0.1230	heterogeneous nuclear ribonucleoprotein K
890	SPEF1	25876	0.4650	0.1212	sperm flagellar 1
891	ZNF528	84436	0.4633	0.0138	zinc finger protein 528
892	ROBO3	64221	0.4633	0.0139	roundabout, axon guidance receptor, homolog 3 (Drosophila)
893	NSUN3	63899	0.4633	0.0226	NOP2/Sun domain family, member 3
894	BEGAIN	57596	0.4633	0.0055	brain-enriched guanylate kinase-associated homolog (rat)
895	TNFRSF19	55504	0.4633	0.0055	tumor necrosis factor receptor superfamily, member 19
896	LOC399815	399815	0.4633	1.0000	chromosome 10 open reading frame 88 pseudogene
897	GHR	2690	0.4633	0.0212	growth hormone receptor
898	RFX6	222546	0.4633	0.0019	regulatory factor X, 6
899	DNAH9	1770	0.4633	0.1166	dynein, axonemal, heavy chain 9
900	LINC00479	150135	0.4633	0.0366	long intergenic non-protein coding RNA 479
901	LOC100128071	100128071	0.4633	1.0000	uncharacterized LOC100128071
902	SPDYE7P	441251	0.4625	1.0000	speedy homolog E7 (Xenopus laevis), pseudogene
903	SLC22A25	387601	0.4625	1.0000	solute carrier family 22, member 25
904	LNP1	348801	0.4625	0.0178	leukemia NUP98 fusion partner 1
905	GSTA2	2939	0.4625	1.0000	glutathione S-transferase alpha 2
906	SAA3P	6290	0.4620	0.0008	serum amyloid A3 pseudogene
907	MIR22HG	84981	0.4617	0.0618	MIR22 host gene (non-protein coding)
908	C2ORF88	84281	0.4617	0.0022	chromosome 2 open reading frame 88
909	WDR78	79819	0.4617	0.0310	WD repeat domain 78
910	HMGN5	79366	0.4617	0.0272	high mobility group nucleosome binding domain 5
911	CA12	771	0.4617	0.0158	carbonic anhydrase XII
912	SPTA1	6708	0.4617	0.0035	spectrin, alpha, erythrocytic 1 (elliptocytosis 2)
913	BICD1	636	0.4617	0.0164	bicaudal D homolog 1 (Drosophila)
914	VGLL1	51442	0.4617	0.0201	vestigial like 1 (Drosophila)
915	LOX	4015	0.4617	0.0422	lysyl oxidase
916	GPX5	2880	0.4617	0.1429	glutathione peroxidase 5 (epididymal androgen-related protein)
917	C7ORF41	222166	0.4617	0.0304	chromosome 7 open reading frame 41
918	CLEC14A	161198	0.4617	0.0567	C-type lectin domain family 14, member A
919	FGD5	152273	0.4617	0.0244	FYVE, RhoGEF and PH domain containing 5
920	KAT2B	8850	0.4600	0.0914	K(lysine) acetyltransferase 2B
921	SLC6A9	6536	0.4600	0.0151	solute carrier family 6 (neurotransmitter transporter, glycine), member 9
922	CT47B1	643311	0.4600	1.0000	cancer/testis antigen family 47, member B1
923	PTPN14	5784	0.4600	0.0216	protein tyrosine phosphatase, non-receptor type 14
924	PTPN12	5782	0.4600	0.1411	protein tyrosine phosphatase, non-receptor type 12
925	KLHDC8A	55220	0.4600	0.0212	kelch domain containing 8A
926	ID1	3397	0.4600	0.0075	inhibitor of DNA binding 1, dominant negative helix-loop-helix protein
927	REXO2	25996	0.4600	0.0528	REX2, RNA exonuclease 2 homolog (S. cerevisiae)
928	AP2M1	1173	0.4600	0.1198	adaptor-related protein complex 2, mu 1 subunit
929	DSTN	11034	0.4600	0.1133	destrin (actin depolymerizing factor)
930	DNER	92737	0.4583	0.0030	delta/notch-like EGF repeat containing
931	ANKS1B	56899	0.4583	0.0166	ankyrin repeat and sterile alpha motif domain containing 1B
932	PLXNB1	5364	0.4583	0.0715	plexin B1
933	PDE1A	5136	0.4583	0.0270	phosphodiesterase 1A, calmodulin-dependent
934	MATN2	4147	0.4583	0.0212	matrilin 2
935	CGRRF1	10668	0.4583	0.0699	cell growth regulator with ring finger domain 1
936	LOC100129104	100129104	0.4580	0.0063	uncharacterized LOC100129104
937	ZNF461	92283	0.4567	0.0169	zinc finger protein 461
938	UPK3B	80761	0.4567	0.0274	uroplakin 3B
939	TCP11	6954	0.4567	0.0121	t-complex 11 homolog (mouse)
940	HNF1A	6927	0.4567	0.1350	HNF1 homeobox A
941	SLC6A3	6531	0.4567	0.0626	solute carrier family 6 (neurotransmitter transporter, dopamine), member 3
942	RP1	6101	0.4567	0.0030	retinitis pigmentosa 1 (autosomal dominant)
943	IL17RD	54756	0.4567	0.0157	interleukin 17 receptor D
944	PER1	5187	0.4567	0.0583	period homolog 1 (Drosophila)
945	ARG2	384	0.4567	0.0080	arginase, type II
946	FBXO7	25793	0.4567	0.0244	F-box protein 7
947	COL16A1	1307	0.4567	0.0482	collagen, type XVI, alpha 1
948	COL7A1	1294	0.4567	0.0551	collagen, type VII, alpha 1
949	CASC4	113201	0.4567	0.1468	cancer susceptibility candidate 4
950	LOC100128843	100128843	0.4567	1.0000	uncharacterized LOC100128843
951	WT1	7490	0.4550	0.0047	Wilms tumor 1
952	EFCAB6	64800	0.4550	0.0228	EF-hand calcium binding domain 6
953	PHKA1	5255	0.4550	0.0090	phosphorylase kinase, alpha 1 (muscle)
954	AQP5	362	0.4550	0.0867	aquaporin 5
955	PTPN21	11099	0.4550	0.0480	protein tyrosine phosphatase, non-receptor type 21
956	CCDC19	25790	0.4540	0.0137	coiled-coil domain containing 19
957	CCDC135	84229	0.4533	0.0087	coiled-coil domain containing 135
958	TEKT1	83659	0.4533	0.0123	tektin 1
959	CHST9	83539	0.4533	0.0034	carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 9
960	PNLIPRP2	5408	0.4533	0.0019	pancreatic lipase-related protein 2
961	NT5DC3	51559	0.4533	0.0080	5-nucleotidase domain containing 3
962	ADIPOR1	51094	0.4533	0.0372	adiponectin receptor 1
963	MAP7D2	256714	0.4533	0.0021	MAP7 domain containing 2
964	FLG	2312	0.4533	0.0031	filaggrin
965	DNAAF1	123872	0.4533	0.0465	dynein, axonemal, assembly factor 1
966	TSPAN5	10098	0.4533	0.0053	tetraspanin 5
967	LOC100289058	100289058	0.4533	1.0000	uncharacterized LOC100289058
968	ZNF484	83744	0.4525	1.0000	zinc finger protein 484
969	SVIP	258010	0.4520	0.0242	small VCP/p97-interacting protein
970	MTRF1	9617	0.4517	0.0768	mitochondrial translational release factor 1
971	ABCG2	9429	0.4517	0.0056	ATP-binding cassette, sub-family G (WHITE), member 2
972	ZFAND2A	90637	0.4517	0.0266	zinc finger, AN1-type domain 2A
973	ENDOU	8909	0.4517	0.0107	endonuclease, polyU-specific
974	FAM104A	84923	0.4517	0.0061	family with sequence similarity 104, member A
975	IGFBP4	3487	0.4517	0.0501	insulin-like growth factor binding protein 4
976	GRHL1	29841	0.4517	0.0060	grainyhead-like 1 (Drosophila)
977	INTU	27152	0.4517	0.0265	inturned planar cell polarity effector homolog (Drosophila)
978	RPGRIP1L	23322	0.4517	0.0581	RPGRIP1-like
979	LYPD6B	130576	0.4517	0.0040	LY6/PLAUR domain containing 6B
980	RAB3IP	117177	0.4517	0.0178	RAB3A interacting protein (rabin3)
981	B3GNT7	93010	0.4500	0.0020	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7
982	GLB1L2	89944	0.4500	0.0076	galactosidase, beta 1-like 2
983	TNFRSF6B	8771	0.4500	0.0244	tumor necrosis factor receptor superfamily, member 6b, decoy
984	TNP1	7141	0.4500	0.0483	transition protein 1 (during histone to protamine replacement)
985	UBE2O	63893	0.4500	0.0464	ubiquitin-conjugating enzyme E2O
986	ZYG11A	440590	0.4500	0.0019	zyg-11 homolog A (C. elegans)
987	IFNW1	3467	0.4500	0.0235	interferon, omega 1
988	GSTA3	2940	0.4500	0.0147	glutathione S-transferase alpha 3
989	PGM2L1	283209	0.4500	0.0251	phosphoglucomutase 2-like 1
990	LYPD3	27076	0.4500	0.0427	LY6/PLAUR domain containing 3
991	SPERT	220082	0.4500	0.0233	spermatid associated
992	RNF139	11236	0.4500	0.0536	ring finger protein 139
993	FAM86JP	100125556	0.4500	1.0000	family with sequence similarity 86, member A pseudogene
994	NRXN1	9378	0.4483	0.0803	neurexin 1
995	CENPM	79019	0.4483	0.0906	centromere protein M
996	UGT2B15	7366	0.4483	0.0080	UDP glucuronosyltransferase 2 family, polypeptide B15
997	SOD2	6648	0.4483	0.0521	superoxide dismutase 2, mitochondrial
998	PPP4R4	57718	0.4483	0.0109	protein phosphatase 4, regulatory subunit 4
999	ANO2	57101	0.4483	0.0145	anoctamin 2
1000	PFKM	5213	0.4483	0.0276	phosphofructokinase, muscle
1001	PCDH11X	27328	0.4483	0.0034	protocadherin 11 X-linked
1002	MEI1	150365	0.4483	0.0487	meiosis inhibitor 1
1003	KNCN	148930	0.4483	0.0797	kinocilin
1004	RNF182	221687	0.4480	0.0055	ring finger protein 182
1005	LOC493754	493754	0.4475	1.0000	RAB guanine nucleotide exchange factor (GEF) 1 pseudogene
1006	OR8H1	219469	0.4475	1.0000	olfactory receptor, family 8, subfamily H, member 1
1007	MATR3	9782	0.4467	0.2399	matrin 3
1008	SNORD22	9304	0.4467	1.0000	small nucleolar RNA, C/D box 22
1009	AKAP4	8852	0.4467	0.0358	A kinase (PRKA) anchor protein 4
1010	RND2	8153	0.4467	0.0514	Rho family GTPase 2
1011	PDZD7	79955	0.4467	0.1013	PDZ domain containing 7
1012	PTCHD2	57540	0.4467	0.0970	patched domain containing 2
1013	KIAA1199	57214	0.4467	0.0187	KIAA1199
1014	C8ORF4	56892	0.4467	0.0083	chromosome 8 open reading frame 4
1015	RELN	5649	0.4467	0.0135	reelin
1016	HS6ST3	266722	0.4467	0.0273	heparan sulfate 6-O-sulfotransferase 3
1017	GPR115	221393	0.4467	0.0074	G protein-coupled receptor 115
1018	FAM13C	220965	0.4467	0.0214	family with sequence similarity 13, member C
1019	ERBB3	2065	0.4467	0.0327	v-erb-b2 erythroblastic leukemia viral oncogene homolog 3 (avian)
1020	BEAN1	146227	0.4467	0.0123	brain expressed, associated with NEDD4, 1
1021	CCDC148	130940	0.4467	0.0144	coiled-coil domain containing 148
1022	VSTM2L	128434	0.4467	0.0289	V-set and transmembrane domain containing 2 like
1023	SPEG	10290	0.4467	0.0978	SPEG complex locus
1024	CDH10	1008	0.4467	0.0274	cadherin 10, type 2 (T2-cadherin)
1025	TRIM55	84675	0.4450	0.0026	tripartite motif containing 55
1026	C22ORF23	84645	0.4450	0.0076	chromosome 22 open reading frame 23
1027	SLC12A8	84561	0.4450	0.0040	solute carrier family 12 (potassium/chloride transporters), member 8
1028	TSSK6	83983	0.4450	0.0689	testis-specific serine kinase 6
1029	BEX1	55859	0.4450	0.0083	brain expressed, X-linked 1
1030	ITGA2	3673	0.4450	0.0291	integrin, alpha 2 (CD49B, alpha 2 subunit of VLA-2 receptor)
1031	HNRNPC	3183	0.4450	0.1601	heterogeneous nuclear ribonucleoprotein C (C1/C2)
1032	ELL2	22936	0.4450	0.0490	elongation factor, RNA polymerase II, 2
1033	LCA5	167691	0.4450	0.0614	Leber congenital amaurosis 5
1034	ASB11	140456	0.4450	0.0037	ankyrin repeat and SOCS box containing 11
1035	ATP9A	10079	0.4450	0.0439	ATPase, class II, type 9A
1036	MAP6	4135	0.4433	0.0820	microtubule-associated protein 6
1037	IL13	3596	0.4433	0.1216	interleukin 13
1038	ANKRD45	339416	0.4433	0.0023	ankyrin repeat domain 45
1039	C19ORF77	284422	0.4433	0.0050	chromosome 19 open reading frame 77
1040	PRDX5	25824	0.4433	0.0812	peroxiredoxin 5
1041	MMRN1	22915	0.4433	0.0096	multimerin 1
1042	GPR125	166647	0.4433	0.0258	G protein-coupled receptor 125
1043	FRMD6	122786	0.4433	0.0652	FERM domain containing 6
1044	ADAMTS6	11174	0.4433	0.0191	ADAM metallopeptidase with thrombospondin type 1 motif, 6
1045	LOC100130171	100130171	0.4433	1.0000	hematological and neurological expressed 1 pseudogene
1046	ZNF737	100129842	0.4433	1.0000	zinc finger protein 737
1047	LOC100128682	100128682	0.4433	1.0000	uncharacterized LOC100128682
1048	C10ORF93	255352	0.4425	1.0000	chromosome 10 open reading frame 93
1049	ODF3	113746	0.4420	0.1476	outer dense fiber of sperm tails 3
1050	MAP4K4	9448	0.4417	0.0744	mitogen-activated protein kinase kinase kinase kinase 4
1051	PTPLA	9200	0.4417	0.0149	protein tyrosine phosphatase-like (proline instead of catalytic arginine), member A
1052	BOC	91653	0.4417	0.0533	Boc homolog (mouse)
1053	TMEM67	91147	0.4417	0.0449	transmembrane protein 67
1054	TFF3	7033	0.4417	0.0062	trefoil factor 3 (intestinal)
1055	JPH2	57158	0.4417	0.1558	junctophilin 2
1056	AUH	549	0.4417	0.0643	AU RNA binding protein/enoyl-CoA hydratase
1057	DNAJC25	548645	0.4417	0.0407	DnaJ (Hsp40) homolog, subfamily C , member 25
1058	LINC00340	401237	0.4417	0.0194	long intergenic non-protein coding RNA 340
1059	SEZ6L2	26470	0.4417	0.0684	seizure related 6 homolog (mouse)-like 2
1060	C10ORF67	256815	0.4417	0.0284	chromosome 10 open reading frame 67
1061	GOLGA8A	23015	0.4417	0.0617	golgin A8 family, member A
1062	FGF2	2247	0.4417	0.0252	fibroblast growth factor 2 (basic)
1063	MARCH8	220972	0.4417	0.0189	membrane-associated ring finger (C3HC4) 8, E3 ubiquitin protein ligase
1064	CITED4	163732	0.4417	0.0509	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 4
1065	DCN	1634	0.4417	0.0840	decorin
1066	BEST3	144453	0.4417	0.0065	bestrophin 3
1067	FAM76B	143684	0.4417	0.1673	family with sequence similarity 76, member B
1068	CLU	1191	0.4417	0.0252	clusterin
1069	CADPS2	93664	0.4400	0.0187	Ca++-dependent secretion activator 2
1070	STK17B	9262	0.4400	0.0760	serine/threonine kinase 17b
1071	CXORF48	54967	0.4400	1.0000	chromosome X open reading frame 48
1072	SERPINI1	5274	0.4400	0.0195	serpin peptidase inhibitor, clade I (neuroserpin), member 1
1073	FURIN	5045	0.4400	0.1172	furin (paired basic amino acid cleaving enzyme)
1074	PALM2-AKAP2	445815	0.4400	1.0000	PALM2-AKAP2 readthrough
1075	LINC00346	283487	0.4400	1.0000	long intergenic non-protein coding RNA 346
1076	ABI3BP	25890	0.4400	0.0426	ABI family, member 3 (NESH) binding protein
