Rank	Gene	Entrez ID	Coexpression Score	P-Value	Description
3373	FSTL1	11167	0.6959	0.1831	follistatin-like 1
3374	CMTM1	113540	0.6957	0.0485	CKLF-like MARVEL transmembrane domain containing 1
3375	SPRY1	10252	0.6954	0.1224	sprouty homolog 1, antagonist of FGF signaling (Drosophila)
3376	GPR125	166647	0.6948	0.2026	G protein-coupled receptor 125
3377	MYL2	4633	0.6947	0.0945	myosin, light chain 2, regulatory, cardiac, slow
3378	HCST	10870	0.6945	0.1585	hematopoietic cell signal transducer
3379	RPS6KB1	6198	0.6945	0.3159	ribosomal protein S6 kinase, 70kDa, polypeptide 1
3380	FAM3D	131177	0.6938	0.2344	family with sequence similarity 3, member D
3381	TUSC2	11334	0.6936	0.1972	tumor suppressor candidate 2
3382	RNF112	7732	0.6936	0.1479	ring finger protein 112
3383	KLK10	5655	0.6935	0.2292	kallikrein-related peptidase 10
3384	PCDHB5	26167	0.6932	0.0468	protocadherin beta 5
3385	STAG3L4	64940	0.6931	0.0623	stromal antigen 3-like 4
3386	REEP2	51308	0.6931	0.3061	receptor accessory protein 2
3387	RAB3C	115827	0.6930	0.0214	RAB3C, member RAS oncogene family
3388	NDUFS5	4725	0.6930	0.2774	NADH dehydrogenase (ubiquinone) Fe-S protein 5, 15kDa (NADH-coenzyme Q reductase)
3389	SEMA3A	10371	0.6929	0.0746	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3A
3390	KCNN1	3780	0.6928	0.3054	potassium intermediate/small conductance calcium-activated channel, subfamily N, member 1
3391	CDKN1C	1028	0.6925	0.1255	cyclin-dependent kinase inhibitor 1C (p57, Kip2)
3392	BORA	79866	0.6924	0.3113	bora, aurora kinase A activator
3393	MARCH2	51257	0.6922	0.2050	membrane-associated ring finger (C3HC4) 2, E3 ubiquitin protein ligase
3394	LOC728743	728743	0.6921	0.2272	zinc finger protein pseudogene
3395	VEZT	55591	0.6917	0.3850	vezatin, adherens junctions transmembrane protein
3396	RUNDC3B	154661	0.6916	0.0872	RUN domain containing 3B
3397	ALDH1A1	216	0.6915	0.1033	aldehyde dehydrogenase 1 family, member A1
3398	MARK4	57787	0.6913	0.1751	MAP/microtubule affinity-regulating kinase 4
3399	PARP15	165631	0.6912	0.0826	poly (ADP-ribose) polymerase family, member 15
3400	CISH	1154	0.6910	0.0809	cytokine inducible SH2-containing protein
3401	SMR3A	26952	0.6908	0.2106	submaxillary gland androgen regulated protein 3A
3402	UNC119B	84747	0.6906	0.2523	unc-119 homolog B (C. elegans)
3403	SHD	56961	0.6903	0.1447	Src homology 2 domain containing transforming protein D
3404	SHFM1	7979	0.6903	0.2513	split hand/foot malformation (ectrodactyly) type 1
3405	SFXN4	119559	0.6903	0.2656	sideroflexin 4
3406	SMARCD2	6603	0.6897	0.2231	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2
3407	ROPN1B	152015	0.6895	0.0092	rhophilin associated tail protein 1B
3408	DLG1	1739	0.6893	0.3792	discs, large homolog 1 (Drosophila)
3409	CNIH	10175	0.6893	0.3482	cornichon homolog (Drosophila)
3410	GAS6	2621	0.6893	0.2060	growth arrest-specific 6
3411	C2ORF49	79074	0.6891	0.2601	chromosome 2 open reading frame 49
3412	DMAP1	55929	0.6890	0.2224	DNA methyltransferase 1 associated protein 1
3413	FBXO16	157574	0.6890	0.0806	F-box protein 16
3414	KIAA0664L3	100132341	0.6890	0.1537	KIAA0664-like 3
3415	FYTTD1	84248	0.6886	0.3665	forty-two-three domain containing 1
3416	CCDC28A	25901	0.6881	0.2938	coiled-coil domain containing 28A
3417	EMC10	284361	0.6876	0.1756	ER membrane protein complex subunit 10
3418	TRIM62	55223	0.6872	0.2019	tripartite motif containing 62
3419	TUBD1	51174	0.6869	0.3009	tubulin, delta 1
3420	FAM170B	170370	0.6861	0.1451	family with sequence similarity 170, member B
3421	LOC283143	283143	0.6859	0.0552	uncharacterized LOC283143
3422	TSN	7247	0.6856	0.3921	translin
3423	SALL1	6299	0.6855	0.0273	sal-like 1 (Drosophila)
3424	SAMD10	140700	0.6853	0.2465	sterile alpha motif domain containing 10
3425	FRMD4B	23150	0.6853	0.2030	FERM domain containing 4B
3426	C1ORF21	81563	0.6852	0.0935	chromosome 1 open reading frame 21
3427	POLR3GL	84265	0.6850	0.2838	polymerase (RNA) III (DNA directed) polypeptide G (32kD)-like
3428	UPP2	151531	0.6848	0.1570	uridine phosphorylase 2
3429	HNRNPA1	3178	0.6844	0.2744	heterogeneous nuclear ribonucleoprotein A1
3430	AKAP6	9472	0.6844	0.2517	A kinase (PRKA) anchor protein 6
3431	HLA-DPA1	3113	0.6842	0.1644	major histocompatibility complex, class II, DP alpha 1
3432	ZNF460	10794	0.6841	0.0956	zinc finger protein 460
3433	VPS52	6293	0.6841	0.1729	vacuolar protein sorting 52 homolog (S. cerevisiae)
3434	PIN1	5300	0.6840	0.2575	peptidylprolyl cis/trans isomerase, NIMA-interacting 1
3435	DPT	1805	0.6840	0.1910	dermatopontin
3436	LOC100129250	100129250	0.6839	0.1294	uncharacterized LOC100129250
3437	BTBD2	55643	0.6837	0.2327	BTB (POZ) domain containing 2
3438	SESTD1	91404	0.6833	0.2719	SEC14 and spectrin domains 1
3439	IL19	29949	0.6832	0.1958	interleukin 19
3440	TMEM80	283232	0.6831	0.1407	transmembrane protein 80
3441	CA4	762	0.6831	0.2126	carbonic anhydrase IV
3442	IL4I1	259307	0.6831	0.1625	interleukin 4 induced 1
3443	TUBBP5	643224	0.6831	0.0310	tubulin, beta pseudogene 5
3444	TMEM131	23505	0.6829	0.2909	transmembrane protein 131
3445	BAI1	575	0.6828	0.3117	brain-specific angiogenesis inhibitor 1
3446	RBM42	79171	0.6826	0.2634	RNA binding motif protein 42
3447	SEPT7	989	0.6822	0.3640	septin 7
3448	KANSL1L	151050	0.6821	0.2455	KAT8 regulatory NSL complex subunit 1-like
3449	C1ORF131	128061	0.6821	0.3360	chromosome 1 open reading frame 131
3450	TRIM2	23321	0.6821	0.1692	tripartite motif containing 2
3451	CNOT3	4849	0.6819	0.2225	CCR4-NOT transcription complex, subunit 3
3452	GFM1	85476	0.6819	0.4017	G elongation factor, mitochondrial 1
3453	SEPHS2	22928	0.6818	0.2260	selenophosphate synthetase 2
3454	TGIF2	60436	0.6818	0.1361	TGFB-induced factor homeobox 2
3455	BLVRB	645	0.6817	0.1776	biliverdin reductase B (flavin reductase (NADPH))
3456	SPATA17	128153	0.6816	0.0664	spermatogenesis associated 17
3457	DCTN2	10540	0.6812	0.2249	dynactin 2 (p50)
3458	THAP1	55145	0.6811	0.3724	THAP domain containing, apoptosis associated protein 1
3459	NARG2	79664	0.6810	0.3948	NMDA receptor regulated 2
3460	LRRIQ3	127255	0.6809	0.0500	leucine-rich repeats and IQ motif containing 3
3461	LZTS1	11178	0.6808	0.3175	leucine zipper, putative tumor suppressor 1
3462	GTPBP8	29083	0.6802	0.3341	GTP-binding protein 8 (putative)
3463	CREBZF	58487	0.6801	0.3244	CREB/ATF bZIP transcription factor
3464	OSCP1	127700	0.6798	0.1161	organic solute carrier partner 1
3465	CA3	761	0.6797	0.0252	carbonic anhydrase III, muscle specific
3466	ZNF551	90233	0.6795	0.2027	zinc finger protein 551
3467	BANK1	55024	0.6794	0.0995	B-cell scaffold protein with ankyrin repeats 1
3468	NDUFB1	4707	0.6792	0.1953	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 1, 7kDa
3469	MON1B	22879	0.6792	0.1398	MON1 homolog B (yeast)
3470	TGM4	7047	0.6792	0.2753	transglutaminase 4 (prostate)
3471	MKNK1	8569	0.6787	0.1706	MAP kinase interacting serine/threonine kinase 1
3472	GBP3	2635	0.6782	0.2073	guanylate binding protein 3
3473	SMPDL3B	27293	0.6778	0.1810	sphingomyelin phosphodiesterase, acid-like 3B
3474	IFI6	2537	0.6771	0.1526	interferon, alpha-inducible protein 6
3475	C1QTNF4	114900	0.6771	0.1093	C1q and tumor necrosis factor related protein 4
3476	SLC35F2	54733	0.6768	0.1684	solute carrier family 35, member F2
3477	IPP	3652	0.6767	0.2226	intracisternal A particle-promoted polypeptide
3478	ZNF266	10781	0.6766	0.2504	zinc finger protein 266
3479	PRRT2	112476	0.6764	0.1438	proline-rich transmembrane protein 2
3480	RIMS2	9699	0.6764	0.1472	regulating synaptic membrane exocytosis 2
3481	GLTP	51228	0.6764	0.1208	glycolipid transfer protein
3482	S100A7	6278	0.6760	0.0382	S100 calcium binding protein A7
3483	DIRC2	84925	0.6760	0.2014	disrupted in renal carcinoma 2
3484	C12ORF60	144608	0.6760	0.1130	chromosome 12 open reading frame 60
3485	BEND5	79656	0.6759	0.0903	BEN domain containing 5
3486	HOOK1	51361	0.6756	0.1383	hook homolog 1 (Drosophila)
3487	IFT52	51098	0.6756	0.2891	intraflagellar transport 52 homolog (Chlamydomonas)
3488	RWDD2B	10069	0.6754	0.1811	RWD domain containing 2B
3489	SVEP1	79987	0.6753	0.2934	sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1
3490	AQP11	282679	0.6753	0.0547	aquaporin 11
3491	CLIC5	53405	0.6749	0.1263	chloride intracellular channel 5
3492	RGAG4	340526	0.6748	0.1162	retrotransposon gag domain containing 4
3493	KIAA0391	9692	0.6747	0.3358	KIAA0391
3494	ADRA1D	146	0.6744	0.3254	adrenoceptor alpha 1D
3495	PRMT2	3275	0.6743	0.2000	protein arginine methyltransferase 2
3496	ACVR1B	91	0.6742	0.1579	activin A receptor, type IB
3497	MEP1A	4224	0.6740	0.0814	meprin A, alpha (PABA peptide hydrolase)
3498	TMEM120B	144404	0.6740	0.1453	transmembrane protein 120B
3499	C5ORF46	389336	0.6738	0.0829	chromosome 5 open reading frame 46
3500	RNF123	63891	0.6737	0.2100	ring finger protein 123
3501	EMR2	30817	0.6734	0.1182	egf-like module containing, mucin-like, hormone receptor-like 2
3502	NEK11	79858	0.6733	0.1585	NIMA (never in mitosis gene a)- related kinase 11
3503	TBC1D30	23329	0.6732	1.0000	TBC1 domain family, member 30
3504	PSMB9	5698	0.6731	0.2068	proteasome (prosome, macropain) subunit, beta type, 9 (large multifunctional peptidase 2)
3505	AKTIP	64400	0.6728	0.3110	AKT interacting protein
3506	FMO5	2330	0.6727	0.1240	flavin containing monooxygenase 5
3507	SNX16	64089	0.6727	0.3543	sorting nexin 16
3508	C10ORF12	26148	0.6724	0.1116	chromosome 10 open reading frame 12
3509	DCHS2	54798	0.6722	0.2794	dachsous 2 (Drosophila)
3510	PSD3	23362	0.6722	0.1816	pleckstrin and Sec7 domain containing 3
3511	MEFV	4210	0.6720	0.1077	Mediterranean fever
3512	ZCCHC4	29063	0.6720	0.2499	zinc finger, CCHC domain containing 4
3513	ZSCAN5A	79149	0.6717	0.0809	zinc finger and SCAN domain containing 5A
3514	EIF1B	10289	0.6716	0.2783	eukaryotic translation initiation factor 1B
3515	MOSPD1	56180	0.6716	0.3172	motile sperm domain containing 1
3516	PAIP1	10605	0.6713	0.0670	poly(A) binding protein interacting protein 1
3517	FLJ32255	643977	0.6709	1.0000	uncharacterized LOC643977
3518	TCTEX1D2	255758	0.6708	0.1740	Tctex1 domain containing 2
3519	ATP5G2	517	0.6705	0.2288	ATP synthase, H+ transporting, mitochondrial Fo complex, subunit C2 (subunit 9)
3520	F11R	50848	0.6705	0.1176	F11 receptor
3521	GTF2E1	2960	0.6703	0.3800	general transcription factor IIE, polypeptide 1, alpha 56kDa
3522	VSIG10	54621	0.6701	0.0662	V-set and immunoglobulin domain containing 10
3523	C6ORF147	387097	0.6700	1.0000	chromosome 6 open reading frame 147
3524	FRRS1L	23732	0.6700	0.1113	ferric-chelate reductase 1-like
3525	CRTC2	200186	0.6699	0.2014	CREB regulated transcription coactivator 2
3526	ZC4H2	55906	0.6699	0.0926	zinc finger, C4H2 domain containing
3527	SEMA3D	223117	0.6699	0.0832	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3D
3528	TPTE	7179	0.6697	0.0529	transmembrane phosphatase with tensin homology
3529	PPP1R21	129285	0.6696	0.3457	protein phosphatase 1, regulatory subunit 21
3530	COPS4	51138	0.6692	0.3973	COP9 constitutive photomorphogenic homolog subunit 4 (Arabidopsis)
3531	COQ10A	93058	0.6691	0.1492	coenzyme Q10 homolog A (S. cerevisiae)
3532	MPG	4350	0.6690	0.2098	N-methylpurine-DNA glycosylase
3533	EFCAB11	90141	0.6689	0.2398	EF-hand calcium binding domain 11
3534	RASGRP4	115727	0.6687	0.1730	RAS guanyl releasing protein 4
3535	C3ORF24	115795	0.6684	0.2158	chromosome 3 open reading frame 24
3536	SNX12	29934	0.6683	0.0961	sorting nexin 12
3537	SERPINA3	12	0.6683	0.1247	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 3
3538	NINJ1	4814	0.6681	0.1946	ninjurin 1
3539	JAKMIP3	282973	0.6679	0.0794	Janus kinase and microtubule interacting protein 3
3540	CDK9	1025	0.6679	0.1523	cyclin-dependent kinase 9
3541	ATAT1	79969	0.6679	0.1850	alpha tubulin acetyltransferase 1
3542	LOC253039	253039	0.6678	0.1704	uncharacterized LOC253039
3543	PHPT1	29085	0.6677	0.2041	phosphohistidine phosphatase 1
3544	LEPREL2	10536	0.6675	0.2226	leprecan-like 2
3545	ZNF439	90594	0.6675	0.1758	zinc finger protein 439
3546	PACS2	23241	0.6672	0.2310	phosphofurin acidic cluster sorting protein 2
3547	TNFRSF18	8784	0.6669	0.1619	tumor necrosis factor receptor superfamily, member 18
3548	ADH1A	124	0.6667	0.1595	alcohol dehydrogenase 1A (class I), alpha polypeptide
3549	CST2	1470	0.6666	0.1551	cystatin SA
3550	NGFR	4804	0.6664	0.1563	nerve growth factor receptor
3551	CLCN3	1182	0.6663	0.3549	chloride channel, voltage-sensitive 3
3552	ANKRD33B	651746	0.6663	1.0000	ankyrin repeat domain 33B
3553	SLC7A14	57709	0.6662	0.1488	solute carrier family 7 (orphan transporter), member 14
3554	KIF1A	547	0.6658	0.2722	kinesin family member 1A
3555	PUM2	23369	0.6657	0.3873	pumilio homolog 2 (Drosophila)
3556	AGAP3	116988	0.6656	0.1989	ArfGAP with GTPase domain, ankyrin repeat and PH domain 3
3557	TMEM105	284186	0.6653	0.2724	transmembrane protein 105
3558	ASNA1	439	0.6649	0.2652	arsA arsenite transporter, ATP-binding, homolog 1 (bacterial)
3559	SUOX	6821	0.6649	0.1671	sulfite oxidase
3560	SSB	6741	0.6644	0.3642	Sjogren syndrome antigen B (autoantigen La)
3561	FGL2	10875	0.6643	0.1645	fibrinogen-like 2
3562	ATAD2B	54454	0.6643	0.3430	ATPase family, AAA domain containing 2B
3563	YIPF6	286451	0.6634	0.3026	Yip1 domain family, member 6
3564	GPX3	2878	0.6632	0.1277	glutathione peroxidase 3 (plasma)
3565	ZNF251	90987	0.6631	0.1816	zinc finger protein 251
3566	SDHC	6391	0.6631	0.2607	succinate dehydrogenase complex, subunit C, integral membrane protein, 15kDa
3567	ZMYND15	84225	0.6631	0.2068	zinc finger, MYND-type containing 15
3568	USP46-AS1	643783	0.6626	0.0487	USP46 antisense RNA 1 (non-protein coding)
3569	PTGR1	22949	0.6624	0.1660	prostaglandin reductase 1
3570	HLA-DPB1	3115	0.6623	0.1508	major histocompatibility complex, class II, DP beta 1
3571	MS4A8B	83661	0.6619	0.0988	membrane-spanning 4-domains, subfamily A, member 8B
3572	BPIFB2	80341	0.6619	0.2292	BPI fold containing family B, member 2
3573	B4GALT3	8703	0.6617	0.1524	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 3
3574	IDI2	91734	0.6616	0.0564	isopentenyl-diphosphate delta isomerase 2
3575	PPP1R16B	26051	0.6616	0.1136	protein phosphatase 1, regulatory subunit 16B
3576	FAM117B	150864	0.6614	0.2023	family with sequence similarity 117, member B
3577	HNRNPA3P1	10151	0.6612	0.0721	heterogeneous nuclear ribonucleoprotein A3 pseudogene 1
3578	ZNF347	84671	0.6608	0.2617	zinc finger protein 347
3579	COX11	1353	0.6608	0.3588	COX11 cytochrome c oxidase assembly homolog (yeast)
3580	POLM	27434	0.6607	0.1679	polymerase (DNA directed), mu
3581	CNGA1	1259	0.6604	0.1655	cyclic nucleotide gated channel alpha 1
3582	LOC100287813	100287813	0.6604	0.1432	uncharacterized LOC100287813
3583	SNAP23	8773	0.6603	0.3459	synaptosomal-associated protein, 23kDa
3584	LRRC19	64922	0.6601	0.0304	leucine rich repeat containing 19
3585	LOC340017	340017	0.6600	1.0000	uncharacterized LOC340017
3586	ANKIB1	54467	0.6599	0.3794	ankyrin repeat and IBR domain containing 1
3587	KIAA1462	57608	0.6598	0.1357	KIAA1462
3588	STEAP3	55240	0.6593	0.1082	STEAP family member 3, metalloreductase
3589	HRK	8739	0.6593	0.1072	harakiri, BCL2 interacting protein (contains only BH3 domain)
3590	CMPK2	129607	0.6592	0.1012	cytidine monophosphate (UMP-CMP) kinase 2, mitochondrial
3591	DNPEP	23549	0.6590	0.2375	aspartyl aminopeptidase
3592	COX19	90639	0.6585	0.1465	COX19 cytochrome c oxidase assembly homolog (S. cerevisiae)
3593	ATP5D	513	0.6583	0.2692	ATP synthase, H+ transporting, mitochondrial F1 complex, delta subunit
3594	OLFM4	10562	0.6579	0.0178	olfactomedin 4
3595	TIMM13	26517	0.6579	0.2571	translocase of inner mitochondrial membrane 13 homolog (yeast)
3596	SLC22A18AS	5003	0.6574	0.2423	solute carrier family 22 (organic cation transporter), member 18 antisense
3597	ALOX5	240	0.6573	0.1452	arachidonate 5-lipoxygenase
3598	DMRT2	10655	0.6568	0.0334	doublesex and mab-3 related transcription factor 2
3599	ELMOD2	255520	0.6568	0.3739	ELMO/CED-12 domain containing 2
3600	THOC1	9984	0.6563	0.3310	THO complex 1
3601	CD302	9936	0.6561	0.1975	CD302 molecule
3602	NFE2	4778	0.6559	0.0938	nuclear factor (erythroid-derived 2), 45kDa
3603	UHRF2	115426	0.6556	0.3235	ubiquitin-like with PHD and ring finger domains 2, E3 ubiquitin protein ligase
3604	TECPR2	9895	0.6548	0.1747	tectonin beta-propeller repeat containing 2
3605	PHF5A	84844	0.6543	0.2611	PHD finger protein 5A
3606	HBXIP	10542	0.6543	0.2848	hepatitis B virus x interacting protein
3607	GRIN2D	2906	0.6542	0.2981	glutamate receptor, ionotropic, N-methyl D-aspartate 2D
3608	ATP9B	374868	0.6540	0.1116	ATPase, class II, type 9B
3609	TPGS1	91978	0.6539	0.1760	tubulin polyglutamylase complex subunit 1
3610	TP53I3	9540	0.6538	0.1544	tumor protein p53 inducible protein 3
3611	UBE2J2	118424	0.6536	0.2220	ubiquitin-conjugating enzyme E2, J2
3612	CFDP1	10428	0.6536	0.3383	craniofacial development protein 1
3613	AURKAIP1	54998	0.6534	0.2608	aurora kinase A interacting protein 1
3614	ACBD5	91452	0.6533	0.3540	acyl-CoA binding domain containing 5
3615	CD69	969	0.6526	0.1372	CD69 molecule
3616	FNDC9	408263	0.6524	0.1491	fibronectin type III domain containing 9
3617	ARFGEF1	10565	0.6524	0.3732	ADP-ribosylation factor guanine nucleotide-exchange factor 1 (brefeldin A-inhibited)
3618	TOX	9760	0.6524	0.0816	thymocyte selection-associated high mobility group box
3619	TOB1	10140	0.6524	0.2550	transducer of ERBB2, 1
3620	KLK6	5653	0.6524	0.1583	kallikrein-related peptidase 6
3621	SERPINA1	5265	0.6520	0.1471	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 1
3622	C6ORF132	647024	0.6519	0.1144	chromosome 6 open reading frame 132
3623	CCDC13	152206	0.6519	0.2504	coiled-coil domain containing 13
3624	KLF3	51274	0.6519	0.2275	Kruppel-like factor 3 (basic)
3625	RPS21	6227	0.6518	0.2133	ribosomal protein S21
3626	CAV3	859	0.6518	0.2926	caveolin 3
3627	DDT	1652	0.6516	0.2468	D-dopachrome tautomerase
3628	PDE4C	5143	0.6515	0.3211	phosphodiesterase 4C, cAMP-specific
3629	SCARF2	91179	0.6512	0.2534	scavenger receptor class F, member 2
3630	FAM73B	84895	0.6509	0.1719	family with sequence similarity 73, member B
3631	RRAGA	10670	0.6507	0.2781	Ras-related GTP binding A
3632	PTPRZ1	5803	0.6505	0.0626	protein tyrosine phosphatase, receptor-type, Z polypeptide 1
3633	C5ORF47	133491	0.6502	0.0674	chromosome 5 open reading frame 47
3634	ZNF675	171392	0.6498	0.2531	zinc finger protein 675
3635	PSMA5	5686	0.6496	0.3655	proteasome (prosome, macropain) subunit, alpha type, 5
3636	SLC25A4	291	0.6495	0.1508	solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 4
3637	GLTSCR2	29997	0.6493	0.2056	glioma tumor suppressor candidate region gene 2
3638	DHPS	1725	0.6493	0.2665	deoxyhypusine synthase
3639	PI3	5266	0.6481	0.1810	peptidase inhibitor 3, skin-derived
3640	SETD9	133383	0.6477	0.3027	SET domain containing 9
3641	DUSP21	63904	0.6476	0.2516	dual specificity phosphatase 21
3642	SLC6A7	6534	0.6474	0.2737	solute carrier family 6 (neurotransmitter transporter, L-proline), member 7
3643	RNF208	727800	0.6474	0.2749	ring finger protein 208
3644	PSMD6	9861	0.6471	0.3808	proteasome (prosome, macropain) 26S subunit, non-ATPase, 6
3645	RASSF10	644943	0.6471	1.0000	Ras association (RalGDS/AF-6) domain family (N-terminal) member 10
3646	IFI35	3430	0.6469	0.2138	interferon-induced protein 35
3647	SNRPD3	6634	0.6465	0.3157	small nuclear ribonucleoprotein D3 polypeptide 18kDa
3648	LOC151121	151121	0.6465	1.0000	uncharacterized LOC151121
3649	TBC1D1	23216	0.6464	0.1222	TBC1 (tre-2/USP6, BUB2, cdc16) domain family, member 1
3650	ARHGAP18	93663	0.6462	0.2968	Rho GTPase activating protein 18
3651	PTGES2	80142	0.6456	0.2873	prostaglandin E synthase 2
3652	C8ORF58	541565	0.6454	0.1362	chromosome 8 open reading frame 58
3653	HOXA11-AS	221883	0.6453	0.1310	HOXA11 antisense RNA (non-protein coding)
3654	VWA5B1	127731	0.6453	0.2455	von Willebrand factor A domain containing 5B1
3655	BSG	682	0.6451	0.2318	basigin (Ok blood group)
3656	C16ORF70	80262	0.6441	0.1026	chromosome 16 open reading frame 70
3657	STX6	10228	0.6438	0.2984	syntaxin 6
3658	BBS12	166379	0.6438	0.2718	Bardet-Biedl syndrome 12
3659	PITPNM2	57605	0.6430	0.1592	phosphatidylinositol transfer protein, membrane-associated 2
3660	P2RY12	64805	0.6429	0.0726	purinergic receptor P2Y, G-protein coupled, 12
3661	RUNDC3A	10900	0.6424	0.2872	RUN domain containing 3A
3662	CORO2B	10391	0.6424	0.1338	coronin, actin binding protein, 2B
3663	ZNF154	7710	0.6423	0.0993	zinc finger protein 154
3664	KLF10	7071	0.6420	0.2578	Kruppel-like factor 10
3665	ELP3	55140	0.6417	0.3277	elongation protein 3 homolog (S. cerevisiae)
3666	LOC643201	643201	0.6416	1.0000	centrosomal protein 192kDa pseudogene
3667	WASF1	8936	0.6416	0.2046	WAS protein family, member 1
3668	SPTBN5	51332	0.6415	0.2827	spectrin, beta, non-erythrocytic 5
3669	ZNF205	7755	0.6413	0.2376	zinc finger protein 205
3670	C17ORF72	92340	0.6410	1.0000	chromosome 17 open reading frame 72
3671	ZSCAN23	222696	0.6410	0.0912	zinc finger and SCAN domain containing 23
3672	ATP6V1F	9296	0.6407	0.1995	ATPase, H+ transporting, lysosomal 14kDa, V1 subunit F
3673	SLC22A1	6580	0.6406	0.1224	solute carrier family 22 (organic cation transporter), member 1
3674	IDNK	414328	0.6402	0.1430	idnK, gluconokinase homolog (E. coli)
3675	REEP5	7905	0.6397	0.3407	receptor accessory protein 5
3676	GPC4	2239	0.6391	0.0623	glypican 4
3677	CLN3	1201	0.6390	0.2285	ceroid-lipofuscinosis, neuronal 3
3678	OTOF	9381	0.6388	0.2774	otoferlin
3679	NXF1	10482	0.6386	0.2286	nuclear RNA export factor 1
3680	MS4A5	64232	0.6386	0.2416	membrane-spanning 4-domains, subfamily A, member 5
3681	ABCB9	23457	0.6382	0.2633	ATP-binding cassette, sub-family B (MDR/TAP), member 9
3682	MYRIP	25924	0.6381	0.0820	myosin VIIA and Rab interacting protein
3683	PPP1R14C	81706	0.6380	0.0516	protein phosphatase 1, regulatory (inhibitor) subunit 14C
3684	MAPK1IP1L	93487	0.6379	0.3653	mitogen-activated protein kinase 1 interacting protein 1-like
3685	GPR37L1	9283	0.6377	0.2712	G protein-coupled receptor 37 like 1
3686	FZD5	7855	0.6377	0.0753	frizzled family receptor 5
3687	SOD3	6649	0.6377	0.2829	superoxide dismutase 3, extracellular
3688	CDKL2	8999	0.6374	0.1931	cyclin-dependent kinase-like 2 (CDC2-related kinase)
3689	OXR1	55074	0.6372	0.3775	oxidation resistance 1
3690	CPZ	8532	0.6371	0.2640	carboxypeptidase Z
3691	TARDBP	23435	0.6367	0.3603	TAR DNA binding protein
3692	MORC3	23515	0.6367	0.3817	MORC family CW-type zinc finger 3
3693	ZNF528	84436	0.6365	0.1426	zinc finger protein 528
3694	ZNF418	147686	0.6364	0.0974	zinc finger protein 418
3695	ZNF136	7695	0.6364	0.2390	zinc finger protein 136
3696	NDNL2	56160	0.6361	0.1745	necdin-like 2
3697	TAAR1	134864	0.6359	0.0247	trace amine associated receptor 1
3698	UNC119	9094	0.6359	0.2329	unc-119 homolog (C. elegans)
3699	SRGAP3	9901	0.6357	0.1535	SLIT-ROBO Rho GTPase activating protein 3
3700	CELA3B	23436	0.6355	0.2638	chymotrypsin-like elastase family, member 3B
3701	SH2D1B	117157	0.6351	0.0650	SH2 domain containing 1B
3702	HLA-F	3134	0.6349	0.2207	major histocompatibility complex, class I, F
3703	TMEM37	140738	0.6348	0.1425	transmembrane protein 37
3704	DEFA6	1671	0.6346	0.2380	defensin, alpha 6, Paneth cell-specific
3705	LOC155060	155060	0.6345	0.1917	AI894139 pseudogene
3706	SLC39A1	27173	0.6342	0.2057	solute carrier family 39 (zinc transporter), member 1
3707	TAP2	6891	0.6340	0.1502	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP)
3708	FGF18	8817	0.6339	0.2551	fibroblast growth factor 18
3709	SLCO1A2	6579	0.6335	0.1588	solute carrier organic anion transporter family, member 1A2
3710	ITPA	3704	0.6328	0.2199	inosine triphosphatase (nucleoside triphosphate pyrophosphatase)
3711	HHIP	64399	0.6326	0.0663	hedgehog interacting protein
3712	FAM127A	8933	0.6325	0.2378	family with sequence similarity 127, member A
3713	ZNF470	388566	0.6323	0.1065	zinc finger protein 470
3714	SMARCC2	6601	0.6322	0.2180	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2
3715	ZCRB1	85437	0.6322	0.3392	zinc finger CCHC-type and RNA binding motif 1
3716	SIAH3	283514	0.6321	0.0261	siah E3 ubiquitin protein ligase family member 3
3717	SLC52A1	55065	0.6320	0.2035	solute carrier family 52, riboflavin transporter, member 1
3718	EPHX1	2052	0.6320	0.1949	epoxide hydrolase 1, microsomal (xenobiotic)
3719	GDAP1	54332	0.6320	0.1960	ganglioside induced differentiation associated protein 1
3720	TMEM132C	92293	0.6319	0.1302	transmembrane protein 132C
3721	KRBA1	84626	0.6318	0.2542	KRAB-A domain containing 1
3722	NECAB1	64168	0.6316	0.0336	N-terminal EF-hand calcium binding protein 1
3723	SEC24A	10802	0.6315	0.3570	SEC24 family, member A (S. cerevisiae)
3724	SH3BP5L	80851	0.6315	0.1710	SH3-binding domain protein 5-like
3725	OPTC	26254	0.6314	0.2397	opticin
3726	PRMT10	90826	0.6313	0.3520	protein arginine methyltransferase 10 (putative)
3727	HNRNPR	10236	0.6312	0.3961	heterogeneous nuclear ribonucleoprotein R
